epoch,train_samples,train_supervised,train_dare,dare_scale,val_mrsse_arcsec,val_dare,selection_score,source_guard_pass,lr,val_coefficient_rmse_um,train_seconds,validation_seconds
18,15062,0.09508375587247786,0.028915834282521636,1.0,0.261048862297133,0.033310105028351,1.8917302872596466,True,2e-05,0.20230568157590273,15.01680738478899,1.9636149150319397
19,15062,0.0950174372197543,0.028089014346972162,1.0,0.2610034086633965,0.03165934197186187,1.8454728881856193,True,2e-05,0.20229646625474537,14.979615132324398,1.9085928150452673
20,15062,0.09491477288773709,0.028250732073203614,1.0,0.2608294220787467,0.03303450893503772,1.8832271231002675,True,2e-05,0.20227973716505712,14.848830909933895,1.920870726928115
21,15062,0.09486024784224234,0.028939646514353563,1.0,0.26122066493684193,0.034481471290599065,1.9250682081474881,True,2e-05,0.20230545832094554,14.848973309155554,1.919843670912087
22,15062,0.09473846188944628,0.028076691987358068,1.0,0.26092151390588575,0.03415515617019199,1.9148552958073013,True,2e-05,0.20229138898332033,14.839212022256106,1.9177317069843411
23,15062,0.09474519369429982,0.029560987738210934,1.0,0.26091680095921344,0.031072882760822443,1.8287796569808674,True,2e-05,0.20227990597869797,14.959258826915175,1.9144205348566175
24,15062,0.09462172427732715,0.03006264643290154,1.0,0.26072798971632805,0.03138077788485159,1.8366806318881457,True,2e-05,0.2022885797111894,14.836694152094424,1.9104726407676935
25,15062,0.09455981104972432,0.026444731043752053,1.0,0.2608772437826279,0.030497691673611996,1.812574369459721,True,2e-05,0.20230276959236182,14.844321452081203,1.91492306208238
26,15062,0.09452388788691049,0.029322833166328065,1.0,0.2605049842067406,0.03208151516271592,1.8554239419906746,True,2e-05,0.20225313504806444,14.839250626973808,1.9217117889784276
27,15062,0.09446871774044824,0.02975438737007822,1.0,0.26075879538651386,0.03451420165768788,1.9242805339319007,True,2e-05,0.202257821838119,14.884172176010907,1.9326909729279578
28,15062,0.09431398599200191,0.02965228553309825,1.0,0.26043230511918186,0.033724780352845526,1.9010367989607604,True,2e-05,0.2022252799320148,14.877627138979733,1.9255039556883276
29,15062,0.09424479145869809,0.028787784700228292,1.0,0.260175947263061,0.031510422098682545,1.83826663479519,True,2e-05,0.2022262782949866,14.856129167135805,1.920970254112035
30,15062,0.09422044884381328,0.02786179446325856,1.0,0.2601277148178448,0.03420565820823608,1.913340991333524,True,2e-05,0.20222048291467562,14.848398519214243,1.9261502199806273
31,15062,0.09424124681455746,0.02934456779302331,1.0,0.26057831670731063,0.03274252582419476,1.8741497731813845,True,2e-05,0.2022284201436587,14.851061790715903,1.91753303213045
32,15062,0.09412697412577177,0.027712295709011816,1.0,0.2602520764226887,0.03257667545702581,1.8683173030645772,True,2e-05,0.20222817428219178,14.841652874834836,1.9293808140791953
33,15062,0.09409617104428711,0.02758049938205663,1.0,0.2602147741597233,0.032477195407673666,1.8654023604221592,True,2e-05,0.20223294581213933,15.137682276777923,1.9874169719405472
34,15062,0.09397510301542858,0.028401378913574592,1.0,0.2600962168996924,0.03289345244911347,1.8765876567176283,True,2e-05,0.20219998964970762,14.964353953953832,1.9308401658199728
35,15062,0.09399116131184095,0.030067617960037964,1.0,0.26011302023230326,0.030878291855124036,1.8203854897004885,True,2e-05,0.20222359499518228,14.84887662390247,1.9224721640348434
36,15062,0.09394819741664757,0.027379998070665337,1.0,0.2599908596922316,0.030474612728107912,1.8086645737834175,True,2e-05,0.20220544742304652,14.840273106936365,1.9188684551045299
37,15062,0.09386824246220436,0.0283163831700183,1.0,0.2598561799689874,0.031490500764260375,1.8365324065969881,True,2e-05,0.20216023813649564,14.819809357170016,1.9193773330189288
38,15062,0.0938689346697175,0.027376638938011354,1.0,0.2599069046597544,0.03267643408495061,1.8698309965280862,True,2e-05,0.20219295498224016,14.848552499897778,1.930250349920243
39,15062,0.09380400402622542,0.02667433552617669,1.0,0.25977114431731774,0.03057574871062108,1.8106789025258152,True,2e-05,0.20215636755202573,14.828592542093247,1.9232584876008332
40,15062,0.09379777023001126,0.026324576459274156,1.0,0.2599422396537002,0.03164094128879702,1.8410498070287509,True,2e-05,0.20220289150322604,15.02571648079902,1.9901653942652047
41,15062,0.09374236883557249,0.025747449931453156,1.0,0.2598371031485379,0.030485507561360203,1.808402325530737,True,2e-05,0.2021975694460348,15.017803321126848,1.9975370820611715
42,15062,0.09368184611622737,0.027926435102165362,1.0,0.25991442759577166,0.03178965617683404,1.8450995256329712,True,2e-05,0.20218916409805587,15.028802595101297,1.9716215897351503
43,15062,0.09371571240830652,0.027295469823995534,1.0,0.259820426245292,0.03221337588721382,1.8565836460717842,True,2e-05,0.20215669969755842,15.025789610110223,1.9806160018779337
44,15062,0.09365286530864744,0.027814217061244075,1.0,0.2596640297991532,0.029549899977188317,1.7816421976666192,True,2e-05,0.2021479151971944,15.034841920714825,1.987831749022007
45,15062,0.09355675624298901,0.027748821665714952,1.0,0.25966012799813476,0.032874990458326744,1.8744656473236256,True,2e-05,0.20216133408459674,15.051904182881117,1.9841452110558748
46,15062,0.09358858355819237,0.02887504326713687,1.0,0.2595484734196796,0.031124213171884477,1.825171928869978,True,2e-05,0.2021792146823344,15.03837946569547,1.9934349292889237
47,15062,0.09349846760561197,0.027583015712750274,1.0,0.2595339359880409,0.028964661003820315,1.7648228339643028,True,2e-05,0.2021489106832128,15.036215557251126,1.9889908721670508
48,15062,0.09347807023886459,0.02907650930920658,1.0,0.25973988510757556,0.03132399109798008,1.8314549636280086,True,2e-05,0.2021429554805775,15.041046236176044,1.9954870427027345
49,15062,0.09341248711208758,0.027273206517947037,1.0,0.2595269485322741,0.030123063772295695,1.7971401496590325,True,2e-05,0.20215280750446468,14.936504037119448,1.9349008020944893
50,15062,0.09337884198778766,0.024779424470320596,1.0,0.2595049853584176,0.030770895669236617,1.8151469571078742,True,2e-05,0.20216405584440278,14.848317496944219,1.9308470790274441
51,15062,0.09324211624474849,0.027256117886061294,1.0,0.2594309647083222,0.03316223611399533,1.8816414248252609,True,2e-05,0.2021358854762691,14.84312352957204,1.926329032983631
52,15062,0.09332242161292761,0.02626268335837001,1.0,0.2593381305458015,0.03150122215059295,1.8349232674426377,True,2e-05,0.20212396124309112,14.857520849909633,1.9303391468711197
53,15062,0.09324628477286666,0.02670066410482221,1.0,0.2597506216579909,0.030014199890918553,1.7949246352449961,True,2e-05,0.20218601053612145,14.884914332069457,1.929057974833995
54,15062,0.09334034336375424,0.029435942572660762,1.0,0.25935494088093636,0.03143918763402447,1.8332531684937843,True,2e-05,0.20212534666234439,14.874580548144877,1.937664182856679
55,15062,0.09321881791020498,0.02879272295964893,1.0,0.2591787070567796,0.032298669306613056,1.8566009900652163,True,2e-05,0.2020974475850776,14.852603580802679,1.9342286824248731
56,15062,0.09315713516385443,0.025859390894063587,1.0,0.2591037832376588,0.033993974705943744,1.9036585604350647,True,2e-05,0.2021096916636402,14.869702733121812,1.9363581049256027
57,15062,0.09313837361753644,0.02730325000484536,1.0,0.25927678013624944,0.03146895984171138,1.8337964774202848,True,2e-05,0.20213772781130548,14.836580798961222,1.9332382790744305
58,15062,0.0931853944147081,0.027721995278379277,1.0,0.25943036536670483,0.03225923341217024,1.8564270290384113,True,2e-05,0.2021508489779347,14.940051729790866,1.9910934111103415
59,15062,0.09321468025386578,0.026408227559418376,1.0,0.25940934348609374,0.03185997732578207,1.8452021990830478,True,2e-05,0.20213160583773623,15.0517240408808,1.9908401351422071
60,15062,0.09309343595560796,0.02736598376200473,1.0,0.2591230128265766,0.031516814431907535,1.8345661203430161,True,2e-05,0.2020741160557488,14.950863764155656,1.9258391610346735
61,15062,0.09299535438954601,0.026688572076887365,1.0,0.25897198833183416,0.030350037285577287,1.8014328756622593,True,2e-05,0.20205794940895933,14.845225221011788,1.9336915500462055
62,15062,0.09298064721551111,0.02656209914143733,1.0,0.25941894099813945,0.031357463931708886,1.8312071860752472,True,2e-05,0.20212841246003696,14.849993113894016,1.9307253919541836
63,15062,0.09296190708701535,0.02658488005980563,1.0,0.2589875883113807,0.03487433085762996,1.9278103877926618,True,2e-05,0.20208518096961756,8.858118766918778,1.241057574748993
64,15062,0.09289757069138445,0.026701644927063943,1.0,0.2591717115559278,0.029308268232883638,1.7730820538150254,True,2e-05,0.20210018291927323,7.098184360191226,1.2314946372061968
65,15062,0.09294625666314522,0.029908698462334425,1.0,0.25899960094778207,0.03002060815223604,1.7923368100665205,True,2e-05,0.2020649860091004,7.093859286978841,1.2405175883322954
66,15062,0.09283998603543632,0.0273843875355233,1.0,0.25897301153172114,0.03129553862856493,1.8278354115810578,True,2e-05,0.20207000297297867,7.086016610264778,1.233038991689682
67,15062,0.09285909884432812,0.027310727392419774,1.0,0.25928208772830824,0.03376219399581831,1.897844022987009,True,2e-05,0.2020987595301124,7.094584248960018,1.2412309497594833
68,15062,0.092745223700557,0.02761686369164699,1.0,0.2588267594687688,0.032414862494226336,1.858548580835042,True,1e-05,0.2020537697561771,7.105245536193252,1.2422600090503693
69,15062,0.09274875174487132,0.02790015307652557,1.0,0.25893896892838913,0.03181430969541592,1.8421942898953483,True,1e-05,0.20205400923564729,7.099314410239458,1.2428308445960283
70,15062,0.0927630567250697,0.026501398661694032,1.0,0.25906140830133,0.03133264231255249,1.8291970129733401,True,1e-05,0.2020967432641688,7.082545330747962,1.232453364878893
71,15062,0.09276710138716177,0.027588144490377216,1.0,0.25904944074304126,0.03119472758353063,1.8253022916568291,True,1e-05,0.20207792722604487,7.081890309229493,1.2388869114220142
72,15062,0.09272478228426759,0.02629017935823533,1.0,0.259057462158509,0.031914620392864135,1.8454315305704498,True,1e-05,0.2020681443671636,7.096156252548099,1.239040533080697
73,15062,0.09270520235137657,0.028859069305091304,1.0,0.25880389453821506,0.03395284763632463,1.9014054922079016,True,1e-05,0.20202973130408808,7.093572646379471,1.2382149249315262
74,15062,0.09262111952696295,0.024510824281404935,1.0,0.25899330525678677,0.029297413477811028,1.7721217393278983,True,1e-05,0.2020494084885142,7.100610673427582,1.239281402900815
75,15062,0.09260392223454268,0.02697477888086262,1.0,0.25884081535039977,0.032733682205317007,1.8675019331917944,True,5e-06,0.2020484329903638,7.092030996456742,1.2695220597088337
76,15062,0.09253333562886377,0.027406400184204965,1.0,0.2588152620474225,0.030422897531076038,1.802889785431335,True,5e-06,0.20204312654720227,7.088791396468878,1.2369372956454754
77,15062,0.09261042391528901,0.028413929913263344,1.0,0.2589065604292286,0.03043336426864759,1.803518362370253,True,5e-06,0.2020451384972935,7.072865331545472,1.2342226058244705
78,15062,0.09252129756720508,0.026909167204895484,1.0,0.2588934256694205,0.03182505054334985,1.8423263980417721,True,5e-06,0.20205011080336385,7.072863617911935,1.2470521051436663
79,15062,0.09255620436239584,0.02782702786578892,1.0,0.2588435946824058,0.033377072433245177,1.8854758784401235,True,5e-06,0.20204502175165048,7.070460319519043,1.23948298022151
80,15062,0.09251886214445097,0.027156579495496942,1.0,0.2588249861471341,0.034710864817228786,1.922647328803166,True,5e-06,0.20205007740776443,7.077871365472674,1.2318063993006945
81,15062,0.09248584694096869,0.026028904946948893,1.0,0.2588671838747126,0.03265577746538056,1.8654239436045468,True,2.5e-06,0.20205365770367587,7.063331773504615,1.2453288584947586
82,15062,0.09261210737649765,0.02767147770655536,1.0,0.2588338295314331,0.030194647241186732,1.7965853505309775,True,2.5e-06,0.20205048990461272,7.0808591190725565,1.2366668339818716
83,15062,0.09248228591959912,0.028375665659556452,1.0,0.2588508952412017,0.03114080864195673,1.8230654158288209,True,2.5e-06,0.20204892907109986,7.076444277539849,1.2389019019901752
84,15062,0.09251608120708127,0.026956028170034802,1.0,0.2588265291512089,0.031080950539888862,1.8213043900374337,True,2.5e-06,0.20204238639627753,7.074212323874235,1.2424641475081444
85,15062,0.09254056409589008,0.02728355080220604,1.0,0.25877732222133226,0.031114212309245107,1.8220517942030325,True,2.5e-06,0.20203948330216193,7.092096595093608,1.243324402719736
86,15062,0.09250216628669063,0.02869810012709429,1.0,0.2588029486578723,0.029315894576116053,1.7719364686329078,True,2.5e-06,0.20204000162253488,7.0916380155831575,1.2356323208659887
87,15062,0.09255505023273619,0.02722120723202762,1.0,0.25882113275523283,0.028865470873962146,1.7594274529716962,True,2.5e-06,0.20204265980109212,7.082976516336203,1.2411900740116835
88,15062,0.09249291388245474,0.025160576621051072,1.0,0.2588031601351655,0.030146116672920106,1.795117372640647,True,2.5e-06,0.20204914793153095,7.076956754550338,1.2391551099717617
89,15062,0.09260400090836035,0.02785800629502517,1.0,0.2588255073027449,0.034257774664107454,1.9099987948413268,True,2.5e-06,0.2020467082754223,7.081021239981055,1.2374368030577898
90,15062,0.09241410737105091,0.02952757364427348,1.0,0.25880904383041925,0.030600617398069224,1.8078288856754858,True,2.5e-06,0.20203974792936258,7.089803410694003,1.2404584549367428
91,15062,0.0925116666356828,0.025806946849196207,1.0,0.2588196407545449,0.03165418993345593,1.8372840808819806,True,2.5e-06,0.20204678536623333,7.07768802344799,1.2390098683536053
92,15062,0.09248905580343914,0.027162370007503423,1.0,0.2587790178404295,0.03235279091626702,1.8566396388842508,True,1.25e-06,0.202045290124784,7.0823285561054945,1.231355084106326
93,15062,0.09247477471535621,0.02443626408940993,1.0,0.25879857444363785,0.030338707898561187,1.8004777012151625,True,1.25e-06,0.2020476929989291,7.062668673694134,1.2339368797838688
94,15062,0.09251018676695603,0.026461186649364928,1.0,0.2588174109264256,0.030003393249711095,1.791184978618231,True,1.25e-06,0.2020482526462345,7.079475836828351,1.2305516581982374
95,15062,0.09246907188900753,0.028419870583954693,1.0,0.25875467013731024,0.03132288601342459,1.8277945956002777,True,1.25e-06,0.20204177388644878,7.076080480590463,1.2385750878602266
96,15062,0.09249702863501072,0.027646687603795995,1.0,0.2587991747634034,0.032608635224395124,1.863857169537607,True,1.25e-06,0.2020441664284833,7.073780938982964,1.2378922514617443
97,15062,0.0925019463446808,0.027780913843208403,1.0,0.2587798673313423,0.0325151482302622,1.8611758479581786,True,1.25e-06,0.2020427499904823,7.063830828294158,1.2348936647176743
98,15062,0.09249505511263803,0.02712464110689945,1.0,0.2587845818433576,0.03220690630609698,1.8525869813215277,True,6.25e-07,0.2020440165377892,7.08834408223629,1.2367789838463068
99,15062,0.09251823701590692,0.026695166108298137,1.0,0.2587891120052677,0.033329757686600986,1.8839541190799074,True,6.25e-07,0.20204544704416863,7.087035750970244,1.240514712408185
100,15062,0.09242598549898774,0.027879008324706685,1.0,0.25878172107925673,0.03044206134053227,1.8033012821666445,True,6.25e-07,0.20204551627289477,7.078454012051225,1.2379942387342453
101,15062,0.09247701376569713,0.02625073280834973,1.0,0.25878686345986984,0.030391664145379093,1.8019131172455087,True,6.25e-07,0.2020434790453543,7.086224133148789,1.236832294613123
102,15062,0.09247414066461576,0.026206764395547845,1.0,0.2587934851750144,0.032408625622866574,1.8582518630731606,True,6.25e-07,0.20204454247560316,7.141881015151739,1.245633376762271
103,15062,0.09247400077009657,0.02811298231344337,1.0,0.25876780574635155,0.03241887675655902,1.8584434761884414,True,6.25e-07,0.20204384774407508,7.132663011550903,1.2409872934222221
104,15062,0.09243514925506609,0.02654194593137221,1.0,0.25877775539614434,0.03399439016580627,1.902469079729148,True,3.125e-07,0.2020441270804153,7.146921023726463,1.241426469758153
105,15062,0.09254621794389675,0.027097602245833158,1.0,0.25878809060029856,0.03072763880916875,1.8112981817320724,True,3.125e-07,0.20204481815431938,7.143677802756429,1.2365325205028057
106,15062,0.09246193706324464,0.027628717017454868,1.0,0.2587808418813481,0.03246869363322238,1.8598824077044516,True,3.125e-07,0.20204447781901622,7.143821932375431,1.2430176716297865
107,15062,0.0925445943504924,0.02508341586468711,1.0,0.258784327814075,0.0333383763863415,1.8841771316686133,True,3.125e-07,0.20204497558746334,7.146540166810155,1.2437736261636019
108,15062,0.09247222398123946,0.028244462804724205,1.0,0.25878137056982026,0.03048782304893129,1.8045776756529839,True,3.125e-07,0.20204474992265956,7.1629055198282,1.2339661549776793
109,15062,0.09252125411620259,0.02859767042571768,1.0,0.2587814288321978,0.029392088067687932,1.773984542013666,True,3.125e-07,0.20204393233491785,7.141621490940452,1.238581582903862
110,15062,0.0924574316236511,0.028024840590036338,1.0,0.2587768478202197,0.03306736184011588,1.876582743618742,True,1.5625e-07,0.20204387249274675,7.140922665596008,1.2308581657707691
111,15062,0.09241311455521668,0.02753803126342898,1.0,0.25877597630563226,0.03329112739695689,1.8828271546446587,True,1.5625e-07,0.20204385050977502,7.142499258741736,1.2400691024959087
112,15062,0.09245930104565295,0.026021535619447814,1.0,0.2587763233558589,0.03339621372835822,1.8857624845529435,True,1.5625e-07,0.20204332020930077,7.130637712776661,1.2379278391599655
113,15062,0.09246923566129701,0.02639921118352789,1.0,0.25877322184855417,0.03211876615742823,1.850084223965134,True,1.5625e-07,0.2020428850418494,7.089750001206994,1.2407025527209044
114,15062,0.09247895355616223,0.0251495944764545,1.0,0.25877349069146965,0.03153829896241633,1.83387834377071,True,1.5625e-07,0.20204257281462998,7.080853091552854,1.235892539843917
115,15062,0.09246434633031561,0.026801548187326833,1.0,0.2587706361972728,0.03151455771372466,1.8332049629388767,True,1.5625e-07,0.2020423784053328,7.084181087091565,1.2387247290462255
116,15062,0.09246007404066924,0.02639868856993983,1.0,0.25877349698400165,0.033397558674540806,1.8857896236738334,True,1e-07,0.2020429658656288,7.081966387107968,1.2411600165069103
117,15062,0.09241738960061822,0.02743409140711696,1.0,0.25877338601703026,0.03278407000546105,1.8686603718245445,True,1e-07,0.20204298223390352,7.091434728354216,1.2410461474210024
118,15062,0.09246764937520835,0.028333681122049516,1.0,0.258769808176873,0.03397030624385901,1.901767369821791,True,1e-07,0.20204284918241913,7.092922935262322,1.2312243394553661
119,15062,0.09246529687243998,0.026406748366881297,1.0,0.2587714246320092,0.0317068705866323,1.8385773179777036,True,1e-07,0.2020431983556108,7.094419227913022,1.2416557371616364
120,15062,0.0924637877138594,0.025365253805131074,1.0,0.25877265773226343,0.031931334080968175,1.8448489690527934,True,1e-07,0.20204347427624736,7.091462282463908,1.233785755932331
121,15062,0.09246925384304847,0.027603672333828187,1.0,0.25877595343287024,0.03188807585423971,1.8436533237811785,True,1e-07,0.20204389010932222,7.098808880895376,1.2398653328418732
122,15062,0.09251512558676937,0.02656785979651696,1.0,0.25877870838994643,0.03449540664260188,1.9164611660898139,True,1e-07,0.20204446797311643,7.1001010332256556,1.2282541431486607
123,15062,0.09243432523331752,0.028248995679110586,1.0,0.25877942669872905,0.03294075292475943,1.8730572738345108,True,1e-07,0.20204427466062516,7.099687833338976,1.2435269057750702
124,15062,0.09246028844693033,0.02566202604786794,1.0,0.25877976668735414,0.03339666356237484,1.8857877292634495,True,1e-07,0.20204413423451512,7.097674902528524,1.2309975046664476
125,15062,0.09241693726499754,0.027852282035059885,1.0,0.2587793920098649,0.031587937229735935,1.8352860039124161,True,1e-07,0.20204425643085808,7.0851672906428576,1.2430184241384268
126,15062,0.09247717193249069,0.02772455143965417,1.0,0.2587802889003729,0.03246472005887795,1.8597694267864713,True,1e-07,0.2020445622135662,7.0877972431480885,1.2375519946217537
127,15062,0.09240409374126257,0.02731160044726794,1.0,0.2587795642257904,0.030912177592628785,1.816419165575657,True,1e-07,0.20204440406504462,7.0901531502604485,1.2360109016299248
128,15062,0.09248086711476641,0.02667275179805715,1.0,0.2587800913254745,0.03497358636032106,1.9298172251225565,True,1e-07,0.2020445240893372,7.0803730674088,1.2265994753688574
129,15062,0.09240613012116929,0.028452124791859257,1.0,0.25877870661651864,0.03220449951401744,1.8524981385209816,True,1e-07,0.20204443796588023,7.07480769790709,1.2487866077572107
130,15062,0.09250649785796827,0.025291248151464895,1.0,0.2587812948977376,0.030547958858611238,1.80625641215215,True,1e-07,0.2020450193437243,7.078293260186911,1.2399959154427052
131,15062,0.09246229572792228,0.027904669098846337,1.0,0.25878148583619576,0.03330572340030167,1.8832549777621772,True,1e-07,0.20204506366313663,7.077598532661796,1.2408070042729378
132,15062,0.09241398856243659,0.02813756056917641,1.0,0.25878225847880715,0.02960717470016296,1.779992901130639,True,1e-07,0.202044984106378,7.087200177833438,1.2381632421165705
