visit,day_obs,seq_num,rotator_angle,science_program,band,alt,az,mjd
2025041800726,20250418,726,0.5707335436947,BLOCK-T378_1,i,1.02720353431952,4.21147573168195,60784.36186564775
2025041800729,20250418,729,1.0351430822789602,BLOCK-T378_1,i,1.02140440484545,4.212833933515,60784.3630805507
2025041800732,20250418,732,0.33975481278505837,BLOCK-T378_1,i,1.04458081836596,4.2068979245044,60784.364627249655
2025041800735,20250418,735,0.20935337276909627,BLOCK-T378_1,i,1.03887471985323,4.20848869574359,60784.365826010006
2025041800738,20250418,738,0.686728582028466,BLOCK-T378_1,i,1.03328228819103,4.20996270765905,60784.3669982493
2025041800741,20250418,741,0.5607465047805079,BLOCK-T378_1,i,1.02756542813634,4.21138856030953,60784.368194898
2025041800744,20250418,744,1.0300524914593976,BLOCK-T378_1,i,1.02185192957728,4.21273225417458,60784.36939044215
2025041800747,20250418,747,0.3447388684253367,BLOCK-T378_1,i,1.0445702861722,4.20690094019272,60784.370909073
2025041800750,20250418,750,0.21086468579250073,BLOCK-T378_1,i,1.03865394365441,4.20854831955756,60784.372151161355
2025041800753,20250418,753,0.7047836987270432,BLOCK-T378_1,i,1.03302444665463,4.21002976244973,60784.37333251135
2025041800756,20250418,756,0.563055232722029,BLOCK-T378_1,i,1.02719372226155,4.21147856728459,60784.3745533338
2025042000510,20250420,510,0.20463236407310237,BLOCK-T379_1,i,1.18387946191333,4.53734737561527,60786.30653650935
2025042000513,20250420,513,0.09920416243853854,BLOCK-T379_1,i,1.17742153438286,4.53630818754395,60786.307744087695
2025042000516,20250420,516,0.37572156888882374,BLOCK-T379_1,i,1.17088098503006,4.53522128796481,60786.308964312
2025042000519,20250420,519,0.27260787134639436,BLOCK-T379_1,i,1.1642807917092,4.53409022154977,60786.31019575995
2025042000522,20250420,522,0.5462386129052923,BLOCK-T379_1,i,1.15787450164601,4.53296085106838,60786.31139119575
2025042000525,20250420,525,0.2095067129841955,BLOCK-T379_1,i,1.18387694407,4.53734708804347,60786.31294913205
2025042000528,20250420,528,0.09991423877984049,BLOCK-T379_1,i,1.17737352063557,4.53629975787701,60786.3141634761
2025042000531,20250420,531,0.37989748565139914,BLOCK-T379_1,i,1.17109967156067,4.53525816272794,60786.3153360401
2025042000534,20250420,534,0.2664765639407024,BLOCK-T379_1,i,1.16463603124226,4.53415185662558,60786.31653903375
2025042000537,20250420,537,0.5472685035491544,BLOCK-T379_1,i,1.15820118236476,4.53301810915332,60786.31774361135
2025042000540,20250420,540,0.2134190303529033,BLOCK-T379_1,i,1.1839018150281,4.53735057839743,60786.3192910742
2025042000543,20250420,543,0.09944618178317939,BLOCK-T379_1,i,1.17752099203439,4.5363246789596,60786.32048057621
2025042000546,20250420,546,0.3834158688997531,BLOCK-T379_1,i,1.17109644004595,4.53525767543352,60786.32168116105
2025042000549,20250420,549,0.2706685742047691,BLOCK-T379_1,i,1.16458826208072,4.53414382162473,60786.32289255625
2025042000552,20250420,552,0.5501080059973497,BLOCK-T379_1,i,1.15817037615051,4.53301481186714,60786.324090782044
2025042000555,20250420,555,0.218217311208958,BLOCK-T379_1,i,1.18388941429528,4.53734851413445,60786.325654712404
2025042000558,20250420,558,0.10021533806068351,BLOCK-T379_1,i,1.17745992026183,4.53631445327929,60786.326853871156
2025042000561,20250420,561,0.3879156431345186,BLOCK-T379_1,i,1.17112187567068,4.53526177854769,60786.328037812345
2025042000564,20250420,564,0.2665946182449243,BLOCK-T379_1,i,1.16458094819579,4.53414216567159,60786.329258519254
2025042000567,20250420,567,0.5595877506386747,BLOCK-T379_1,i,1.15812922133187,4.53300649011672,60786.33046187035
2025042000570,20250420,570,0.22288187775148702,BLOCK-T379_1,i,1.18387055182591,4.53734554211376,60786.33203269085
2025042000573,20250420,573,0.10562590284879977,BLOCK-T379_1,i,1.17725178402535,4.53628044691131,60786.33326805575
2025042000576,20250420,576,0.4013123873042986,BLOCK-T379_1,i,1.1704324973775,4.53514551500396,60786.33454031165
2025042000579,20250420,579,0.27851136410523564,BLOCK-T379_1,i,1.16386958142701,4.53401865558561,60786.33576427265
2025042000585,20250420,585,0.22771811144210907,BLOCK-T380,i,1.1838898287566,4.53734891722831,60786.3404368639
2025042000588,20250420,588,0.0989721142329428,BLOCK-T380,i,1.17728705761187,4.53628542723254,60786.341671164744
2025042000591,20250420,591,0.40209049669536273,BLOCK-T380,i,1.17096690781339,4.53523602296216,60786.34284761765
2025042000594,20250420,594,0.2669281448672359,BLOCK-T380,i,1.16450947268662,4.53413014873139,60786.3440538347
2025042000597,20250420,597,0.5686826064040434,BLOCK-T380,i,1.15814552564766,4.53300965314963,60786.34524158005
2025042000600,20250420,600,0.23058622713840435,BLOCK-T380,i,1.18391807561674,4.5373531934971,60786.346935017296
2025042000603,20250420,603,0.09965512680990575,BLOCK-T380,i,1.17740580526145,4.53630559695675,60786.34815197455
2025042000606,20250420,606,0.40377795036160885,BLOCK-T380,i,1.17088076519379,4.53522122904752,60786.349368726806
2025042000609,20250420,609,0.2726541511554944,BLOCK-T380,i,1.16445083347329,4.5341197820402,60786.350569447444
2025042000612,20250420,612,0.5688720582244398,BLOCK-T380,i,1.15802493120716,4.53298790414439,60786.3517676272
2025042000615,20250420,615,0.23447557574643602,BLOCK-T380,i,1.18391156881399,4.53735125662701,60786.35349328535
2025042000618,20250420,618,0.0990740561853425,BLOCK-T380,i,1.17744865523431,4.53631271389641,60786.354697388946
2025042000621,20250420,621,0.4057033925658003,BLOCK-T380,i,1.17105526657286,4.53525005382999,60786.355892223146
2025042000624,20250420,624,0.26795670755676065,BLOCK-T380,i,1.16453412745623,4.53413435909402,60786.35710808115
2025042000627,20250420,627,0.5899293253928016,BLOCK-T380,i,1.1575543652698,4.5329037769811,60786.35841147355
2025042000630,20250420,630,0.23915384228080339,BLOCK-T380,i,1.1838570870966,4.53734365581025,60786.35998168815
2025042000633,20250420,633,0.10181718345096798,BLOCK-T380,i,1.17728478809441,4.53628609803643,60786.36120884045
2025042000636,20250420,636,0.40941684853849797,BLOCK-T380,i,1.17084210739384,4.53521420694592,60786.362412621806
2025042000639,20250420,639,0.27577028528584346,BLOCK-T380,i,1.1643653415432,4.53410499239083,60786.363621158205
2025042000642,20250420,642,0.5761345729185499,BLOCK-T380,i,1.15791816756652,4.53296883938248,60786.3648234069
2025042000645,20250420,645,0.2475914464975326,BLOCK-T380,i,1.18365756159897,4.53731158065959,60786.3664156133
2025042000648,20250420,648,0.09954715696391654,BLOCK-T380,i,1.17724696526596,4.53627978682198,60786.3676097485
2025042000651,20250420,651,0.4160334391477089,BLOCK-T380,i,1.1708532019455,4.53521661520561,60786.368802079596
2025042000654,20250420,654,0.27065921823694683,BLOCK-T380,i,1.16443607673837,4.53411717331273,60786.3700018369
2025042100296,20250421,296,-0.39347440937209505,BLOCK-T377,i,1.26510599754853,5.54343257136194,60787.25065698495
2025042100299,20250421,299,-0.5058507427959004,BLOCK-T377,i,1.26066996844878,5.52463479089139,60787.25185449145
2025042100302,20250421,302,-1.2880429209256057,BLOCK-T377,i,1.25611697906392,5.5062187706764,60787.25305992485
2025042100305,20250421,305,-1.3589481170302435,BLOCK-T377,i,1.251562835504,5.48858946058602,60787.25424023585
2025042100308,20250421,308,-2.118932957803254,BLOCK-T377,i,1.24682514472487,5.47102282295745,60787.25545116805
2025042100311,20250421,311,-0.38864096510777724,BLOCK-T377,i,1.26510606551723,5.54343066509389,60787.256981682105
2025042100314,20250421,314,-0.5195066361376598,BLOCK-T377,i,1.26054654905907,5.52413049513873,60787.2582113613
2025042100317,20250421,317,-1.296820980795672,BLOCK-T377,i,1.25596978780512,5.50560572943506,60787.2594224873
2025042100320,20250421,320,-1.371949845069385,BLOCK-T377,i,1.25127939248447,5.4875246173172,60787.260638026
2025042100323,20250421,323,-2.1443841760946274,BLOCK-T377,i,1.24660276899899,5.47020145714145,60787.26183136045
2025042100326,20250421,326,-0.3777159818693773,BLOCK-T377,i,1.26514200050573,5.54358785954555,60787.263365344144
2025042100329,20250421,329,-0.5094459009738275,BLOCK-T377,i,1.26076912628999,5.5250461354047,60787.264541679295
2025042100332,20250421,332,-1.2640487398654696,BLOCK-T377,i,1.25614775577273,5.50633131929704,60787.26576459955
2025042100335,20250421,335,-1.368840018444247,BLOCK-T377,i,1.25158688146427,5.48867392904811,60787.2669501366
2025042100338,20250421,338,-2.0871170214277037,BLOCK-T377,i,1.2469221501007,5.47137902984244,60787.268141373104
2025042100341,20250421,341,-0.37596321727391335,BLOCK-T377,i,1.26512893463081,5.543533176143,60787.2696720343
2025042100344,20250421,344,-0.5294056302847494,BLOCK-T377,i,1.26066318035164,5.52460717724052,60787.270875279
2025042100347,20250421,347,-1.3370968938540289,BLOCK-T377,i,1.25569678578494,5.5045512751602,60787.272188587
2025042100350,20250421,350,-1.3733939087412725,BLOCK-T377,i,1.25110297158981,5.48683770581158,60787.27337887725
2025042100353,20250421,353,-2.164104150912699,BLOCK-T377,i,1.24636615720062,5.46936658004991,60787.274586731044
2025042100356,20250421,356,-0.37334509543556155,BLOCK-T377,i,1.26511848550478,5.54348660718838,60787.27612819165
2025042100359,20250421,359,-0.5299740239446484,BLOCK-T377,i,1.26064813327215,5.52454372472221,60787.2773329672
2025042100362,20250421,362,-1.2591186164800627,BLOCK-T377,i,1.25609722718344,5.50613003023645,60787.2785357639
2025042100365,20250421,365,-1.3722557412115406,BLOCK-T377,i,1.25149730102278,5.48832441432286,60787.27973196255
2025042100408,20250421,408,-0.4368433999724929,BLOCK-T378_2,i,1.22111674432852,5.38943257038536,60787.3155412906
2025042100411,20250421,411,-0.9305869772005687,BLOCK-T378_2,i,1.21602927889396,5.3746897749527,60787.31673271495
2025042100414,20250421,414,-1.0969751627759594,BLOCK-T378_2,i,1.21080535917779,5.36010377326743,60787.31794347885
2025042100417,20250421,417,-1.5694033429418068,BLOCK-T378_2,i,1.20545390556433,5.34571240047253,60787.3191691933
2025042100420,20250421,420,-0.24547634580152308,BLOCK-T378_2,i,1.22643386335787,5.40544958553913,60787.320813998595
2025042100423,20250421,423,-0.409455819513542,BLOCK-T378_2,i,1.2212909007849,5.38994630228057,60787.322032779
2025042100426,20250421,426,-0.9314922702551047,BLOCK-T378_2,i,1.2161696155645,5.37509155968194,60787.323233009054
2025042100429,20250421,429,-1.077631815523708,BLOCK-T378_2,i,1.21091762154189,5.36041262893157,60787.324449767446
2025042100459,20250421,459,-0.20914767796120143,BLOCK-T379_2,i,1.28897010524368,5.22929240571101,60787.3522989983
2025042100462,20250421,462,-0.3774332547313693,BLOCK-T379_2,i,1.28322863382331,5.21450168586667,60787.3535068781
2025042100465,20250421,465,-0.8414340356358148,BLOCK-T379_2,i,1.27745795257589,5.20025434078422,60787.35471165845
2025042100468,20250421,468,-0.9890537181475065,BLOCK-T379_2,i,1.27158326199023,5.18635694109102,60787.3559288927
2025042100471,20250421,471,-1.4179446547529957,BLOCK-T379_2,i,1.26570851105464,5.17300263778651,60787.357139816144
2025042100474,20250421,474,-0.20597629091458264,BLOCK-T379_2,i,1.28897571233844,5.22932170291085,60787.35869678465
2025042100477,20250421,477,-0.379764394035725,BLOCK-T379_2,i,1.2831352616794,5.21427224932819,60787.359927901794
2025042100480,20250421,480,-0.8491250352448315,BLOCK-T379_2,i,1.27734136371759,5.19996538266342,60787.3611368629
2025042100483,20250421,483,-0.9892964074528792,BLOCK-T379_2,i,1.27150276940757,5.18616395707949,60787.3623467008
2025042100486,20250421,486,-1.418295029328917,BLOCK-T379_2,i,1.26572726783083,5.17304853051572,60787.36353544285
2025042100489,20250421,489,-0.2020855618277433,BLOCK-T379_2,i,1.2889969997021,5.22937079919305,60787.365067819905
2025042100492,20250421,492,-0.37597480466144895,BLOCK-T379_2,i,1.28329432423546,5.21467472649602,60787.366268575104
2025042100495,20250421,495,-0.8303166552860548,BLOCK-T379_2,i,1.27745465941837,5.20025333130236,60787.367488043805
2025042100498,20250421,498,-0.9908164656076067,BLOCK-T379_2,i,1.27155617332233,5.18628629956024,60787.368711579504
2025042100501,20250421,501,-1.4175035786866683,BLOCK-T379_2,i,1.26566430281591,5.17290295232565,60787.3699223147
2025042100504,20250421,504,-0.20055995287695244,BLOCK-T379_2,i,1.28900212168871,5.22938166890365,60787.371477301305
2025042100507,20250421,507,-0.378757499936419,BLOCK-T379_2,i,1.28315562042989,5.21432329067703,60787.37270648485
2025042100510,20250421,510,-0.838462507103093,BLOCK-T379_2,i,1.27738355912229,5.20007532006425,60787.373913391406
2025042100513,20250421,513,-0.9916321788348637,BLOCK-T379_2,i,1.27152663039323,5.18622457984704,60787.37512337635
2025042100516,20250421,516,-1.4176922600276154,BLOCK-T379_2,i,1.26561784990154,5.17279943991412,60787.376340382354
2025042400404,20250424,404,0.2026510473515133,BLOCK-T378_3,i,1.04327606728982,4.53671354663207,60790.31188350284
2025042400407,20250424,407,0.10343045920204982,BLOCK-T378_3,i,1.03401198943888,4.53404014536986,60790.31361248415
2025042400410,20250424,410,0.3895646220993463,BLOCK-T378_3,i,1.02477094208102,4.53135570383756,60790.315339362045
2025042400414,20250424,414,0.2308801430143545,BLOCK-T378_3,i,1.04331425371389,4.53672515716113,60790.35256914185
2025042400417,20250424,417,0.10371268183906719,BLOCK-T378_3,i,1.03409663944361,4.53406532022696,60790.35429006585
2025042400420,20250424,420,0.4161736799065696,BLOCK-T378_3,i,1.02486485277532,4.53138280205593,60790.3560125627
2025042400423,20250424,423,0.2741107955925582,BLOCK-T378_3,i,1.01563770464777,4.52868248116805,60790.3577396473
2025051300415,20250513,415,0.7561625320907914,BLOCK-T378_3,i,0.873944663663849,2.88209655317838,60809.271130349196
2025051300418,20250513,418,0.4427705881387866,BLOCK-T378_3,i,0.876296520363895,2.88740817497193,60809.27283122725
2025051300421,20250513,421,1.5569777486368086,BLOCK-T378_3,i,0.878604303792954,2.89279658641547,60809.27453429155
2025051300424,20250513,424,1.2500270640527997,BLOCK-T378_3,i,0.880865776570936,2.89825584150201,60809.27623878675
2025051300427,20250513,427,2.3677425240401293,BLOCK-T378_3,i,0.88310447951028,2.9038474702943,60809.27796631465
2025051300430,20250513,430,0.748625220153595,BLOCK-T378_3,i,0.873938955908923,2.88208227173868,60809.28000136615
2025051300433,20250513,433,0.4437554602934604,BLOCK-T378_3,i,0.876317860089313,2.88745737838696,60809.28171823025
2025051300436,20250513,436,1.5590976033423485,BLOCK-T378_3,i,0.878610517434502,2.89281140204188,60809.28341185495
2025051300439,20250513,439,1.2444427014205095,BLOCK-T378_3,i,0.880866497399345,2.8982559030915,60809.2851117986
2025051300442,20250513,442,2.368172854640914,BLOCK-T378_3,i,0.883076256152908,2.903775887693,60809.2868151867
2025051300445,20250513,445,0.7440619468515172,BLOCK-T378_3,i,0.873944716117957,2.88209860744623,60809.28885293745
2025051300448,20250513,448,0.4411894169457497,BLOCK-T378_3,i,0.876291787350351,2.88739754014674,60809.2905501653
2025051300451,20250513,451,1.5476292315663709,BLOCK-T378_3,i,0.878600485032341,2.89278762583786,60809.292251303355
2025051300454,20250513,454,1.2483480633339281,BLOCK-T378_3,i,0.880846810301537,2.89820944407041,60809.29394324345
2025051300457,20250513,457,2.3517260715903143,BLOCK-T378_3,i,0.883047286155642,2.9037025251245,60809.29564118716
2025051300460,20250513,460,0.7365195100754983,BLOCK-T378_3,i,0.873946872600514,2.88209995378177,60809.29800450475
2025051300463,20250513,463,0.4429611777026598,BLOCK-T378_3,i,0.876304957856437,2.88742800239523,60809.29970912025
2025051300466,20250513,466,1.539627752370404,BLOCK-T378_3,i,0.878608732979009,2.89280556900036,60809.301410315995
2025051300469,20250513,469,1.2500638204208112,BLOCK-T378_3,i,0.880865479438735,2.89825560385444,60809.303109428554
2025051300472,20250513,472,2.348626441905852,BLOCK-T378_3,i,0.883073017850557,2.90376607079788,60809.304811847454
2025051300475,20250513,475,0.7263480823529305,BLOCK-T378_3,i,0.873943536316107,2.88209437742737,60809.306831910304
2025051300478,20250513,478,0.44314394418735287,BLOCK-T378_3,i,0.876339785767746,2.88750607528814,60809.308563010054
2025051300481,20250513,481,1.5437116262041994,BLOCK-T378_3,i,0.878638965153237,2.89287909140092,60809.310261737555
2025051300484,20250513,484,1.2456919652563918,BLOCK-T378_3,i,0.880891293093192,2.89831880296166,60809.311959916755
2025052000272,20250520,272,0.6508356069686932,BLOCK-T417,i,0.997301135972399,4.52954902047785,60816.2251318283
2025052000277,20250520,277,0.42754801520152524,BLOCK-T417,i,0.973082769901035,4.5324536438069,60816.2335730697
2025052000280,20250520,280,0.9467005359570994,BLOCK-T417,i,0.945207158881992,4.52331705426534,60816.2387881997
2025052000284,20250520,284,0.2907798144428237,BLOCK-T417,i,0.981163563730126,4.53508549867993,60816.2467284762
2025052000287,20250520,287,0.8077827230231224,BLOCK-T417,i,0.953311351121701,4.52598313904127,60816.2519370465
2025052000290,20250520,290,1.3304375557655461,BLOCK-T417,i,0.925473320515558,4.5167919794159,60816.2571503544
2025090700075,20250907,75,-0.3208942508501025,BLOCK-T606,i,0.783641807695128,5.66753528945914,60926.077846902655
2025090700078,20250907,78,-0.3212026457146635,BLOCK-T606,i,0.783641596031722,5.66753906743629,60926.07947791125
2025090700081,20250907,81,-0.32281275655125796,BLOCK-T606,i,0.783636582739628,5.66753604906291,60926.08111157675
2025090700084,20250907,84,-0.3236923337810538,BLOCK-T606,i,0.783637767990056,5.66752997737171,60926.08273829455
2025090700087,20250907,87,-0.32467461506894324,BLOCK-T606,i,0.783636844871642,5.66752780639987,60926.084369864795
2025090700090,20250907,90,-0.32496477658577305,BLOCK-T606,i,0.783640165133536,5.66753570665922,60926.0862834902
2025090700093,20250907,93,-0.3266500910065133,BLOCK-T606,i,0.783635509092701,5.66751570410284,60926.0879110512
2025090700096,20250907,96,-0.32666944729561465,BLOCK-T606,i,0.783641959100953,5.6675398525289,60926.0895423866
2025090700099,20250907,99,-0.32715875902286484,BLOCK-T606,i,0.783643849757545,5.66754458818801,60926.091169273
2025090700102,20250907,102,-0.32925873164691666,BLOCK-T606,i,0.783630533109514,5.66751243122635,60926.0928028503
2025090700105,20250907,105,-0.32929353134048256,BLOCK-T606,i,0.783638500823807,5.66753205959508,60926.09443676015
2025090700108,20250907,108,-0.32986813963663053,BLOCK-T606,i,0.783639244462365,5.66753358741023,60926.096064806596
2025090700111,20250907,111,-0.33037294021670505,BLOCK-T606,i,0.783643560151769,5.66753964224587,60926.09769522855
2025090700114,20250907,114,-0.3318949485614553,BLOCK-T606,i,0.783633783740428,5.66752035700027,60926.099326873154
2025090700117,20250907,117,-0.3325717452117942,BLOCK-T606,i,0.78363905205368,5.66752881750049,60926.100957269955
2025090700120,20250907,120,-0.33436681669618906,BLOCK-T606,i,0.783629043385156,5.66750887237109,60926.103098373045
2025090700123,20250907,123,-0.3353764074409469,BLOCK-T606,i,0.783629978878305,5.66751099961106,60926.10472815485
2025090700126,20250907,126,-0.3343205090685615,BLOCK-T606,i,0.783645258353501,5.66754832487425,60926.106354395204
2025090700129,20250907,129,-0.335754454873495,BLOCK-T606,i,0.783641117157119,5.66753823712152,60926.1079827105
2025090700132,20250907,132,-0.3360660687535244,BLOCK-T606,i,0.78364544471334,5.66754857721901,60926.1096071106
2025090700135,20250907,135,-0.337506648170006,BLOCK-T606,i,0.783640307396833,5.66753633311458,60926.1112424541
2025090700138,20250907,138,-0.3374317237722835,BLOCK-T606,i,0.783648657896822,5.66755631583487,60926.11287002905
2025090700141,20250907,141,-0.3388928625664107,BLOCK-T606,i,0.783640362021137,5.66753663718218,60926.1144961394
2025090700144,20250907,144,-0.33919079204497393,BLOCK-T606,i,0.783646389995462,5.66755108866745,60926.116124039254
2025090700157,20250907,157,0.8380989608691607,BLOCK-T606,i,0.785786953100379,3.14357598253454,60926.126278617754
2025090700160,20250907,160,0.8286318321434578,BLOCK-T606,i,0.785787037599514,3.14355329617163,60926.12788479325
2025090700163,20250907,163,0.7525484367974665,BLOCK-T606,i,0.785787019083583,3.1435676030231,60926.1294935022
2025090700169,20250907,169,0.8142284789491328,BLOCK-T606,i,0.785787017098085,3.14356125362675,60926.1328005608
2025090700172,20250907,172,0.8074588771114009,BLOCK-T606,i,0.785787013588831,3.14355362706421,60926.1344127295
2025090700175,20250907,175,4.136945182108207,BLOCK-T606,i,0.785369837621566,3.1607285582864,60926.14360168045
2025090700178,20250907,178,0.735994260717689,BLOCK-T606,i,0.785787028041414,3.14357007595561,60926.1558178315
2025090700181,20250907,181,0.7275645557944586,BLOCK-T606,i,0.785787029796041,3.14355976486711,60926.157457944
2025090700184,20250907,184,0.7210697196801448,BLOCK-T606,i,0.78578699465733,3.14355718502016,60926.1590938214
2025090700187,20250907,187,0.7163191524558101,BLOCK-T606,i,0.785787065996763,3.14356233145574,60926.16072930475
2025090700190,20250907,190,0.7101334106457102,BLOCK-T606,i,0.785787053668202,3.1435623297856,60926.1623383245
2025091200117,20250912,117,-0.18206237109842505,BLOCK-T197,i,0.70115012138498,0.781488128881448,60931.17049703405
2025091200120,20250912,120,-0.18149652391514337,BLOCK-T197,i,0.701136770844945,0.781506903347943,60931.172117676004
2025091200123,20250912,123,-0.18097093493605598,BLOCK-T197,i,0.70112259438359,0.781534419494979,60931.17372906425
2025091200126,20250912,126,-0.1819203201550863,BLOCK-T197,i,0.701129758617315,0.781518842536863,60931.17534259925
2025091200129,20250912,129,-0.18207313095581412,BLOCK-T197,i,0.701130738622577,0.781520883681296,60931.17695402105
2025091200132,20250912,132,-0.18199324795693883,BLOCK-T197,i,0.701119199365357,0.781540382132678,60931.1801484159
2025091200135,20250912,135,-0.18516370587440178,BLOCK-T197,i,0.701156746948266,0.781477190059307,60931.181771499105
2025091200138,20250912,138,-0.18339733651475854,BLOCK-T197,i,0.701123372191197,0.781529365803357,60931.18338546015
2025091200141,20250912,141,-0.1843599841085961,BLOCK-T197,i,0.701134163100072,0.781514786321397,60931.185002979604
2025091200144,20250912,144,-0.18411510293390165,BLOCK-T197,i,0.701123815280649,0.781528235435727,60931.18661379405
2025091200147,20250912,147,-0.18714887464591357,BLOCK-T197,i,0.701158914882071,0.781473003322676,60931.1894571576
2025091200150,20250912,150,-0.18567977817849624,BLOCK-T197,i,0.701115995416753,0.781542131844722,60931.1945490021
2025091200153,20250912,153,-0.18655433195186788,BLOCK-T197,i,0.701122984603363,0.78153029263274,60931.196160232954
2025091200156,20250912,156,-0.1872793741238752,BLOCK-T197,i,0.701124410145321,0.781527881450305,60931.1977772905
2025091200159,20250912,159,-0.19099076616430466,BLOCK-T197,i,0.701156771466866,0.781473586476517,60931.2022746219
2025091200162,20250912,162,-0.18859338728759667,BLOCK-T197,i,0.701122451843246,0.781530857768378,60931.20389163475
2025091200165,20250912,165,-0.18965859988333023,BLOCK-T197,i,0.701128339678295,0.781520810124632,60931.20550302125
2025091200168,20250912,168,-0.1911089898601972,BLOCK-T197,i,0.701144022071223,0.781494512836764,60931.20711769235
2025091200171,20250912,171,-0.19029949299141435,BLOCK-T197,i,0.701124945768249,0.78152653444028,60931.2087285538
2025091200174,20250912,174,-0.19348012034726025,BLOCK-T197,i,0.701139210930609,0.781506217750503,60931.2161399824
2025091200177,20250912,177,-0.1929871865709174,BLOCK-T197,i,0.701126315993286,0.78152786271908,60931.2177515935
2025091200180,20250912,180,-0.19397546591363835,BLOCK-T197,i,0.701128705425643,0.781520067003836,60931.21936550485
2025091200183,20250912,183,-0.19504949997292442,BLOCK-T197,i,0.70112542482755,0.781525423054393,60931.22409605805
2025091200186,20250912,186,-0.1961565707340469,BLOCK-T197,i,0.701129137710286,0.781519239765973,60931.22570672295
2025091200198,20250912,198,-0.0715797141538701,BLOCK-T197,i,0.694857747467852,4.71067255053953,60931.2363811157
2025091200211,20250912,211,-0.07648171432992967,BLOCK-T197,i,0.69488513183655,4.71068841571181,60931.245965247406
2025091200214,20250912,214,-0.07724505310923746,BLOCK-T197,i,0.694769803446756,4.71062137809142,60931.24759579965
2025091200217,20250912,217,-0.07807776851979042,BLOCK-T197,i,0.694832843864456,4.7106561414295,60931.24922252105
2025091200220,20250912,220,-0.08128017066377424,BLOCK-T197,i,0.694882467481873,4.71068687797863,60931.25592466
2025091200223,20250912,223,-0.08201564658250504,BLOCK-T197,i,0.694835847277684,4.71065787506969,60931.2575478086
2025091200226,20250912,226,-0.08278295164126348,BLOCK-T197,i,0.694862732131824,4.71067542921243,60931.259167680706
2025091200229,20250912,229,-0.08351295978965823,BLOCK-T197,i,0.694880995303782,4.71068421777886,60931.26078285035
2025091200232,20250912,232,-0.08421104404203561,BLOCK-T197,i,0.694848972902262,4.71066560497514,60931.262403130895
2025091200235,20250912,235,-0.0875377301321123,BLOCK-T197,i,0.694889249022248,4.7106889895386,60931.27019307465
2025091200238,20250912,238,-0.08824965738747892,BLOCK-T197,i,0.694858430387087,4.71067286280366,60931.271808929596
2025091200241,20250912,241,-0.08892352575787754,BLOCK-T197,i,0.694900118289063,4.71069713185854,60931.2734259466
2025091200244,20250912,244,-0.0905630872092047,BLOCK-T197,i,0.694835330078336,4.71065947924862,60931.27757220185
2025091200247,20250912,247,-0.09121076322352906,BLOCK-T197,i,0.694877825385704,4.71068422621946,60931.2791886506
2025091200250,20250912,250,-0.09182797068396553,BLOCK-T197,i,0.694880844313525,4.71068415803936,60931.2808027563
2025091200253,20250912,253,-0.09243334698592776,BLOCK-T197,i,0.694874991663362,4.71068073689327,60931.2824196415
2025091200256,20250912,256,-0.09301781419560484,BLOCK-T197,i,0.694853857136934,4.71067028119023,60931.28404255
2025091200269,20250912,269,-0.09737802571237353,BLOCK-T197,i,0.694823797470229,4.71065105599886,60931.2966820983
2025091200305,20250912,305,0.00011728618768781058,BLOCK-T539,i,1.04323445231198,4.7103839589944,60931.324415837604
2025091200308,20250912,308,-0.004357913437888771,BLOCK-T539,i,1.0432804132844,4.71041238358647,60931.32885236005
2025091200311,20250912,311,-0.008449732203035578,BLOCK-T539,i,1.04324346379837,4.71039104652682,60931.3329288035
2025091200314,20250912,314,-0.012665564171296625,BLOCK-T539,i,1.04324437274125,4.71039168527694,60931.3371371285
2025091200317,20250912,317,-0.016813952645078428,BLOCK-T539,i,1.04322256162148,4.71037903671041,60931.341295570295
2025091200320,20250912,320,-0.02095184151776427,BLOCK-T539,i,1.04325098606832,4.71039550841201,60931.3454312566
2025091200323,20250912,323,-0.025027316296635977,BLOCK-T539,i,1.04328160698474,4.71041156617674,60931.3495094249
2025091200326,20250912,326,-0.02908587495263046,BLOCK-T539,i,1.04326425871216,4.71040150945643,60931.35363856255
2025091200329,20250912,329,-0.03312994146959747,BLOCK-T539,i,1.0432636326336,4.71040292730593,60931.3577748189
2025091200332,20250912,332,-0.03711203461945031,BLOCK-T539,i,1.04326952494756,4.71040440001943,60931.36184197465
2025092100202,20250921,202,24.5155831348668,BLOCK-T606,i,1.07038668724141,5.19924564755295,60940.194509061
2025092100205,20250921,205,24.516542949652205,BLOCK-T606,i,1.07041684207354,5.19929449028275,60940.19615768685
2025092100208,20250921,208,24.51439815637673,BLOCK-T606,i,1.07038538101408,5.19924334399796,60940.197805531105
2025092100211,20250921,211,24.51413074783784,BLOCK-T606,i,1.07039709425641,5.19926257518255,60940.199454760106
2025092100214,20250921,214,24.513959702284126,BLOCK-T606,i,1.07040101067585,5.19926879289504,60940.20110599565
2025092100217,20250921,217,24.532960407351595,BLOCK-T606,i,1.05815755415332,5.18200086480021,60940.204190993856
2025092100220,20250921,220,24.530858036254244,BLOCK-T606,i,1.05813205333036,5.18196114391898,60940.2058442959
2025092100223,20250921,223,24.530712814958633,BLOCK-T606,i,1.05814509796506,5.18198139093196,60940.20749233525
2025092100226,20250921,226,24.529968514069225,BLOCK-T606,i,1.05813914982625,5.18197219246267,60940.2091421135
