epoch,train_samples,train_supervised,train_dare,dare_scale,val_mrsse_arcsec,val_dare,selection_score,source_guard_pass,lr,val_coefficient_rmse_um,train_seconds,validation_seconds
23,15062,0.11490694027136338,0.0,0,0.26505515649460876,0.0,0.26505515649460876,True,0.0001,0.2041759288936394,5.656846685917117,0.1192968440009281
24,15062,0.11457770346780013,0.0,0,0.26434747325571933,0.0,0.26434747325571933,True,0.0001,0.20415954451199034,5.658981674001552,0.11933965294156224
25,15062,0.11423122702885427,0.0,0,0.2644487448864803,0.0,0.2644487448864803,True,0.0001,0.20409860017719658,5.822121877921745,0.11955354106612504
26,15062,0.11401751351742738,0.0,0,0.26408167877360633,0.0,0.26408167877360633,True,0.0001,0.2040568015091943,5.71149457199499,0.11943897197488695
27,15062,0.11368579136104068,0.0,0,0.26424129559599807,0.0,0.26424129559599807,True,0.0001,0.20407349502430783,5.667275419924408,0.11976481007877737
28,15062,0.11331156994729479,0.0,0,0.26405561694647434,0.0,0.26405561694647434,True,0.0001,0.20398348618058015,5.6591931929579005,0.1197000500978902
29,15062,0.11308812428685777,0.0,0,0.26407485589240476,0.0,0.26407485589240476,True,0.0001,0.2039667774877021,5.741355458041653,0.119661481003277
30,15062,0.11264696082711426,0.0,0,0.2641059471530996,0.0,0.2641059471530996,True,0.0001,0.20394277168443595,5.700610116007738,0.11925534601323307
31,15062,0.1124387357956289,0.0,0,0.2639436962660713,0.0,0.2639436962660713,True,0.0001,0.20389632174008188,5.704748103045858,0.11912532604765147
32,15062,0.11204443108020844,0.0,0,0.2633136142216234,0.0,0.2633136142216234,True,0.0001,0.20382649814002987,5.700893903966062,0.11943402304314077
33,15062,0.11182618135238387,0.0,0,0.26374279415443036,0.0,0.26374279415443036,True,0.0001,0.2038326483229699,5.706080047995783,0.11945782299153507
34,15062,0.11150116704838667,0.0,0,0.26284658365110536,0.0,0.26284658365110536,True,0.0001,0.2037971960189299,5.706453813007101,0.1194321239599958
35,15062,0.11118242499355364,0.0,0,0.2627248555716756,0.0,0.2627248555716756,True,0.0001,0.20373081218163008,5.729460465954617,0.11975843901745975
36,15062,0.11090885132032789,0.0,0,0.26290775102000835,0.0,0.26290775102000835,True,0.0001,0.2037701962693481,5.671848056954332,0.11973224009852856
37,15062,0.11058295553577578,0.0,0,0.2627074269322795,0.0,0.2627074269322795,True,0.0001,0.20368270010399217,5.665432475972921,0.1197568200295791
38,15062,0.11038155281722602,0.0,0,0.2624078028996419,0.0,0.2624078028996419,True,0.0001,0.20367024133393816,5.662064770003781,0.12273370800539851
39,15062,0.11005349498518655,0.0,0,0.26184865131785756,0.0,0.26184865131785756,True,0.0001,0.2036019181900057,5.657750596990809,0.11944689392112195
40,15062,0.10983754162800421,0.0,0,0.2624640944443976,0.0,0.2624640944443976,True,0.0001,0.20361863955927573,5.801313378964551,0.1195224430412054
41,15062,0.10960854640691313,0.0,0,0.2622519192568672,0.0,0.2622519192568672,True,0.0001,0.20356719860125305,5.660573547007516,0.1202091850573197
42,15062,0.10941674083851198,0.0,0,0.2623995429805326,0.0,0.2623995429805326,True,0.0001,0.20356028022251071,5.661532367928885,0.11956339201424271
43,15062,0.1091826877159405,0.0,0,0.2618635281052643,0.0,0.2618635281052643,True,0.0001,0.20351294071453666,5.659253310994245,0.12016657600179315
44,15062,0.10894731538155816,0.0,0,0.2619261116537876,0.0,0.2619261116537876,True,0.0001,0.20352096584707424,5.661117559997365,0.11939006496686488
45,15062,0.10882717877717436,0.0,0,0.26132610759696834,0.0,0.26132610759696834,True,0.0001,0.2034641545609577,5.660530167049728,0.119936608010903
46,15062,0.10860797528995174,0.0,0,0.2608994113981037,0.0,0.2608994113981037,True,0.0001,0.20344943839307594,5.662269669002853,0.11949769302736968
47,15062,0.10837596492643234,0.0,0,0.26111900520871556,0.0,0.26111900520871556,True,0.0001,0.20344068587303613,5.660909062949941,0.1198705390561372
48,15062,0.10819921201799135,0.0,0,0.26122596307561796,0.0,0.26122596307561796,True,0.0001,0.20346667458321582,5.6627188340062276,0.11968698096461594
49,15062,0.1080456284830618,0.0,0,0.2607769733001325,0.0,0.2607769733001325,True,0.0001,0.20342568891912036,5.667076123994775,0.12069418397732079
50,15062,0.1079419836176374,0.0,0,0.26112365344529676,0.0,0.26112365344529676,True,0.0001,0.20346689856515482,5.666982235969044,0.119849823997356
51,15062,0.10765919374044064,0.0,0,0.2608877508228891,0.0,0.2608877508228891,True,0.0001,0.2033984425456522,5.666944197029807,0.11984466295689344
52,15062,0.10753993645296551,0.0,0,0.2611563968024127,0.0,0.2611563968024127,True,0.0001,0.20340812092685054,5.692084525944665,0.11945203796494752
53,15062,0.10734033026716304,0.0,0,0.2606743179723418,0.0,0.2606743179723418,True,0.0001,0.20336711634477253,5.65718521096278,0.11943558801431209
54,15062,0.10727924953781581,0.0,0,0.26062909256873057,0.0,0.26062909256873057,True,0.0001,0.2033999146277251,5.65374234796036,0.11960175610147417
55,15062,0.1069990455957859,0.0,0,0.2603191605963082,0.0,0.2603191605963082,True,0.0001,0.20330971112365387,5.654465511091985,0.11979764292482287
56,15062,0.10685590381657772,0.0,0,0.26022808280566373,0.0,0.26022808280566373,True,0.0001,0.2033443301178115,5.663021927932277,0.1200511910719797
57,15062,0.10672976619047941,0.0,0,0.2602406461925093,0.0,0.2602406461925093,True,0.0001,0.20338862478513972,5.665086206048727,0.11959106591530144
58,15062,0.10662250852952075,0.0,0,0.2601187988177038,0.0,0.2601187988177038,True,0.0001,0.20337030223987101,5.663452113978565,0.12120599893387407
59,15062,0.10651622870408939,0.0,0,0.2597778246452075,0.0,0.2597778246452075,True,0.0001,0.203301114342808,5.651526922010817,0.11981108400505036
60,15062,0.1062664932530171,0.0,0,0.2598082635937549,0.0,0.2598082635937549,True,0.0001,0.20326421410517437,5.657959791016765,0.11935751093551517
61,15062,0.10609742541416695,0.0,0,0.2599730968040947,0.0,0.2599730968040947,True,0.0001,0.20325398782960427,5.655706439050846,0.11960560793522745
62,15062,0.10592063213547076,0.0,0,0.26009396874858925,0.0,0.26009396874858925,True,0.0001,0.20323666460834575,5.654461701982655,0.11917400208767503
63,15062,0.10580491705345864,0.0,0,0.2598374927643789,0.0,0.2598374927643789,True,0.0001,0.2032552571947932,5.661445097066462,0.12215782096609473
64,15062,0.10559916135372353,0.0,0,0.2596289709794162,0.0,0.2596289709794162,True,0.0001,0.20322999910284334,5.704352191998623,0.11915320297703147
65,15062,0.1055668893978425,0.0,0,0.2598702651243277,0.0,0.2598702651243277,True,0.0001,0.2032465983533006,5.651000858983025,0.11925147194415331
66,15062,0.10539222955941173,0.0,0,0.2597278309302843,0.0,0.2597278309302843,True,0.0001,0.20327440555581883,5.650345555040985,0.11928846198134124
67,15062,0.10530902700165547,0.0,0,0.25907766388772935,0.0,0.25907766388772935,True,0.0001,0.20312207606195987,5.779878297937103,0.12155726703349501
68,15062,0.1050953317906986,0.0,0,0.259160263579335,0.0,0.259160263579335,True,0.0001,0.20318798064632657,5.906750579015352,0.11955982795916498
69,15062,0.10505336463696738,0.0,0,0.2597212573165293,0.0,0.2597212573165293,True,0.0001,0.2031897382803803,5.648902882006951,0.11958204791881144
70,15062,0.10490937718174052,0.0,0,0.25959746553826246,0.0,0.25959746553826246,True,0.0001,0.20324109127297807,6.112819097004831,0.12905715790111572
71,15062,0.1048227491436244,0.0,0,0.25932031914582665,0.0,0.25932031914582665,True,0.0001,0.20316488852943193,5.699370571994223,0.11942131794057786
72,15062,0.10469288986793095,0.0,0,0.25929189035840833,0.0,0.25929189035840833,True,0.0001,0.20313973309715863,5.701467619044706,0.11914495099335909
73,15062,0.10454829622867842,0.0,0,0.2590209040505017,0.0,0.2590209040505017,True,0.0001,0.2030658345765458,5.703671505092643,0.11940476798918098
74,15062,0.10447494882228064,0.0,0,0.2584596007000488,0.0,0.2584596007000488,True,0.0001,0.20306126522220128,5.699720987933688,0.1198632640298456
75,15062,0.10438714704615173,0.0,0,0.25860812022311336,0.0,0.25860812022311336,True,0.0001,0.20304330279908905,5.702412609010935,0.11957109603099525
76,15062,0.10421788387763328,0.0,0,0.2583461113012803,0.0,0.2583461113012803,True,0.0001,0.20305979066968596,5.703721104073338,0.11905333294998854
77,15062,0.1042465206704091,0.0,0,0.25835453764198524,0.0,0.25835453764198524,True,0.0001,0.20304519304640484,5.709003527997993,0.12027000996749848
78,15062,0.10399419471152575,0.0,0,0.25903519534452174,0.0,0.25903519534452174,True,0.0001,0.20310346680679256,5.715190541930497,0.11973560508340597
79,15062,0.10386413154556463,0.0,0,0.2586893264940101,0.0,0.2586893264940101,True,0.0001,0.20307168456773025,5.71199391502887,0.11921998101752251
80,15062,0.10378618947365198,0.0,0,0.25900388363835425,0.0,0.25900388363835425,True,0.0001,0.20311574020793338,5.726852306048386,0.11969612597022206
81,15062,0.1037526135425013,0.0,0,0.2586036719169969,0.0,0.2586036719169969,True,0.0001,0.20304278448265914,5.713053823914379,0.11899161408655345
82,15062,0.10364112305840621,0.0,0,0.25847298738943825,0.0,0.25847298738943825,True,0.0001,0.2030369863342909,5.710115680005401,0.11991771799512208
83,15062,0.10351151008618462,0.0,0,0.25890102171125984,0.0,0.25890102171125984,True,0.0001,0.2030603730384325,5.714669121080078,0.11909263697452843
84,15062,0.10308134682449809,0.0,0,0.2580763994900283,0.0,0.2580763994900283,True,5e-05,0.20298240838018988,5.720314199919812,0.12467177608050406
85,15062,0.10296747028875154,0.0,0,0.2582036265182896,0.0,0.2582036265182896,True,5e-05,0.2030299237395992,5.718372730072588,0.11945674300659448
86,15062,0.10295986445985963,0.0,0,0.25817165404398323,0.0,0.25817165404398323,True,5e-05,0.20292865075499347,5.7063063400564715,0.11944981291890144
87,15062,0.10283651574704138,0.0,0,0.25833179483680946,0.0,0.25833179483680946,True,5e-05,0.20300405259116336,5.7124281550059095,0.11949000204913318
88,15062,0.10282661379483762,0.0,0,0.2582634058480196,0.0,0.2582634058480196,True,5e-05,0.20296481857705823,5.71595869702287,0.11949649208690971
89,15062,0.10285557869610566,0.0,0,0.25795365566416645,0.0,0.25795365566416645,True,5e-05,0.20296137119113153,5.714764198986813,0.11923700501210988
90,15062,0.10267823350657475,0.0,0,0.25812698983229676,0.0,0.25812698983229676,True,5e-05,0.20294790750929356,5.72032662993297,0.11968461005017161
91,15062,0.1027145821884593,0.0,0,0.25798096111703517,0.0,0.25798096111703517,True,5e-05,0.20292981602605523,5.7158277980051935,0.11947880301158875
92,15062,0.10264510714786966,0.0,0,0.258008952184331,0.0,0.258008952184331,True,5e-05,0.20291058982846963,5.7171056270599365,0.11917989095672965
93,15062,0.10252912218685312,0.0,0,0.2585273877805961,0.0,0.2585273877805961,True,5e-05,0.20293460725780135,5.7274297050898895,0.11950618796981871
94,15062,0.10259694680660596,0.0,0,0.25806138700514825,0.0,0.25806138700514825,True,5e-05,0.20293646759060843,5.711192831979133,0.11954966699704528
95,15062,0.10260985488357209,0.0,0,0.25812181637704995,0.0,0.25812181637704995,True,5e-05,0.20294358631890622,5.726053099962883,0.12432520498987287
96,15062,0.10248203516251822,0.0,0,0.2577383969498162,0.0,0.2577383969498162,True,5e-05,0.2028903756759948,5.718412522925064,0.11972245504148304
97,15062,0.10243198776954263,0.0,0,0.25764863396918253,0.0,0.25764863396918253,True,5e-05,0.20282109949525418,5.716147088096477,0.11959747690707445
98,15062,0.10250406829923957,0.0,0,0.25793839633238086,0.0,0.25793839633238086,True,5e-05,0.20286356580764398,5.7030681209871545,0.11994943197350949
99,15062,0.1024125555878679,0.0,0,0.25765527519487635,0.0,0.25765527519487635,True,5e-05,0.20285698274504552,5.721274722018279,0.11981985403690487
100,15062,0.10225450447171258,0.0,0,0.2580161104562646,0.0,0.2580161104562646,True,5e-05,0.20286542960702403,5.694484704057686,0.11911244201473892
101,15062,0.10215517994184099,0.0,0,0.25805055675392474,0.0,0.25805055675392474,True,5e-05,0.20288659699367062,5.722293921979144,0.11940665799193084
102,15062,0.10234758418729589,0.0,0,0.25762705625014987,0.0,0.25762705625014987,True,5e-05,0.2028314094572145,5.726133139920421,0.11955762701109052
103,15062,0.10225581560769162,0.0,0,0.25781304767926594,0.0,0.25781304767926594,True,5e-05,0.20280576645992757,5.716715286951512,0.11926738603506237
104,15062,0.10211760313399142,0.0,0,0.25759912577572214,0.0,0.25759912577572214,True,5e-05,0.2028132839326718,5.707928268937394,0.11953761405311525
105,15062,0.10209854347936788,0.0,0,0.25772352830827694,0.0,0.25772352830827694,True,5e-05,0.20282319143011834,5.715830152970739,0.1197971299989149
106,15062,0.10204788415341909,0.0,0,0.25818580560920595,0.0,0.25818580560920595,True,5e-05,0.20286702320691632,5.723951922962442,0.11938340507913381
107,15062,0.10196326458842737,0.0,0,0.25791453609851994,0.0,0.25791453609851994,True,5e-05,0.20285587431608093,5.720127935055643,0.11905847897287458
108,15062,0.10188376289857778,0.0,0,0.25776177198555356,0.0,0.25776177198555356,True,5e-05,0.20281956096954948,5.722606178023852,0.11934237496461719
109,15062,0.10193722862505435,0.0,0,0.2582298615378771,0.0,0.2582298615378771,True,5e-05,0.2028140183326287,5.7093421230092645,0.11959802301134914
110,15062,0.10185848583090497,0.0,0,0.2581874328359665,0.0,0.2581874328359665,True,5e-05,0.20285788929771195,5.713393019046634,0.11930227605625987
111,15062,0.10182407847590187,0.0,0,0.257692338464165,0.0,0.257692338464165,True,5e-05,0.20279140999620301,5.669640681007877,0.11950283299665898
112,15062,0.10160634903821665,0.0,0,0.25786330321725254,0.0,0.25786330321725254,True,2.5e-05,0.2027918455250897,5.657821731059812,0.11945383402053267
113,15062,0.10155560521629287,0.0,0,0.25781836200791847,0.0,0.25781836200791847,True,2.5e-05,0.20282974894370012,5.661427860963158,0.11943718499969691
114,15062,0.10150912543356838,0.0,0,0.2571306791815094,0.0,0.2571306791815094,True,2.5e-05,0.20278187975833448,5.65120410209056,0.11950785096269101
115,15062,0.10151487065531346,0.0,0,0.25765422994287474,0.0,0.25765422994287474,True,2.5e-05,0.20280742174542749,5.654082437045872,0.1191587740322575
116,15062,0.10147951540758911,0.0,0,0.25756125195587626,0.0,0.25756125195587626,True,2.5e-05,0.20278504246555318,5.652991418959573,0.11958684003911912
117,15062,0.10146050519727802,0.0,0,0.25748744074128715,0.0,0.25748744074128715,True,2.5e-05,0.20283125101118554,5.6559712858870625,0.11981800803914666
118,15062,0.10141305001671452,0.0,0,0.25742694386224463,0.0,0.25742694386224463,True,2.5e-05,0.2027646753136202,5.6553086440544575,0.11952990991994739
119,15062,0.10142862016802337,0.0,0,0.2575540735322774,0.0,0.2575540735322774,True,2.5e-05,0.20275844835137358,5.654866399010643,0.11923529300838709
120,15062,0.10142920084239287,0.0,0,0.25736354551417223,0.0,0.25736354551417223,True,2.5e-05,0.20274580250212548,5.659744895063341,0.11951322096865624
121,15062,0.10137611402804879,0.0,0,0.2576406916057986,0.0,0.2576406916057986,True,2.5e-05,0.20279543175740236,5.65059756510891,0.11929689289536327
122,15062,0.10133205254292238,0.0,0,0.25765748312513986,0.0,0.25765748312513986,True,1.25e-05,0.20278170040431812,5.655885987100191,0.11924866400659084
123,15062,0.10127466831263786,0.0,0,0.2574979442373431,0.0,0.2574979442373431,True,1.25e-05,0.20277408184304535,5.6646620410028845,0.11929251300171018
124,15062,0.10121842609579194,0.0,0,0.2574684170256678,0.0,0.2574684170256678,True,1.25e-05,0.20277643450013202,5.66049020702485,0.11929547192994505
125,15062,0.10121436327074552,0.0,0,0.2576821040267939,0.0,0.2576821040267939,True,1.25e-05,0.20277917470998788,5.660506584914401,0.11944911698810756
126,15062,0.10121093820886867,0.0,0,0.2574911705052903,0.0,0.2574911705052903,True,1.25e-05,0.20278995629080035,5.653040082077496,0.1197682429337874
127,15062,0.10121130932020074,0.0,0,0.2573452544920072,0.0,0.2573452544920072,True,1.25e-05,0.20275717922786635,5.657152776024304,0.11928487906698138
128,15062,0.101218849572903,0.0,0,0.25733488811510163,0.0,0.25733488811510163,True,1.25e-05,0.20277211623923208,5.65683649899438,0.12048952595796436
129,15062,0.10107660941485785,0.0,0,0.25755037051300783,0.0,0.25755037051300783,True,6.25e-06,0.20276458629555444,5.656074617989361,0.1192690790630877
130,15062,0.10116349224185678,0.0,0,0.2573573519962543,0.0,0.2573573519962543,True,6.25e-06,0.20275904174294554,5.64951730100438,0.11927907797507942
131,15062,0.10125778347071765,0.0,0,0.2575124605301033,0.0,0.2575124605301033,True,6.25e-06,0.2027723065088025,5.654513674904592,0.11917812004685402
132,15062,0.10114897419345473,0.0,0,0.257402369645614,0.0,0.257402369645614,True,6.25e-06,0.20276663122921837,5.657417022972368,0.11914103000890464
133,15062,0.10106313214558811,0.0,0,0.25740125716870543,0.0,0.25740125716870543,True,6.25e-06,0.2027711894396269,5.65653100295458,0.119329837965779
134,15062,0.10114226045559134,0.0,0,0.25740495732953206,0.0,0.25740495732953206,True,6.25e-06,0.2027723747642522,5.684630522038788,0.1197948029730469
135,15062,0.10113504494966667,0.0,0,0.25744983625170725,0.0,0.25744983625170725,True,6.25e-06,0.20277683094470117,5.712539252941497,0.1192821980221197
136,15062,0.10107564889344699,0.0,0,0.2574529379408074,0.0,0.2574529379408074,True,3.125e-06,0.20277775434758566,5.719934953027405,0.11940565390978009
137,15062,0.10106470174380087,0.0,0,0.25740270263620174,0.0,0.25740270263620174,True,3.125e-06,0.20277095590083252,5.7218358439859,0.11984694900456816
138,15062,0.10109766257417074,0.0,0,0.2574622325723235,0.0,0.2574622325723235,True,3.125e-06,0.20276670707978392,5.717893726075999,0.11961871199309826
139,15062,0.10114983023360595,0.0,0,0.2574281855631583,0.0,0.2574281855631583,True,3.125e-06,0.20277020555423755,5.7173171929316595,0.11990696901921183
140,15062,0.1010505830726369,0.0,0,0.25738889904220036,0.0,0.25738889904220036,True,3.125e-06,0.2027613893499705,5.714688332052901,0.11969109100755304
141,15062,0.10115203149582092,0.0,0,0.2574007292753887,0.0,0.2574007292753887,True,3.125e-06,0.20277295589285924,5.713943419978023,0.11912184697575867
142,15062,0.10096871771849321,0.0,0,0.25734779664142093,0.0,0.25734779664142093,True,3.125e-06,0.20276080512774447,5.715961277950555,0.11940660397522151
143,15062,0.10107972805219222,0.0,0,0.25743384741845693,0.0,0.25743384741845693,True,1.5625e-06,0.20276632680423345,5.707220951910131,0.1201511260587722
144,15062,0.10106397210036025,0.0,0,0.2574252059195896,0.0,0.2574252059195896,True,1.5625e-06,0.20277131716919097,5.7098651740234345,0.11963779095094651
145,15062,0.10107192976365383,0.0,0,0.25738864478152496,0.0,0.25738864478152496,True,1.5625e-06,0.202765483975348,5.705878516891971,0.1189347100444138
146,15062,0.1011146919886171,0.0,0,0.2574059075952341,0.0,0.2574059075952341,True,1.5625e-06,0.20276409777247642,5.694205783889629,0.1195207730634138
147,15062,0.10097066908698842,0.0,0,0.2574236369398169,0.0,0.2574236369398169,True,1.5625e-06,0.2027668093004755,5.670807802933268,0.12007437506690621
148,15062,0.10108036218554102,0.0,0,0.25738196097510796,0.0,0.25738196097510796,True,1.5625e-06,0.20276902406938485,5.664976155967452,0.11982882802840322
149,15062,0.1010123184518405,0.0,0,0.257417615520928,0.0,0.257417615520928,True,1.5625e-06,0.2027656997962575,6.2371531650424,0.12704241299070418
150,15062,0.10093169253655376,0.0,0,0.2574319824368147,0.0,0.2574319824368147,True,7.8125e-07,0.20276725126032208,5.849415498087183,0.12331522593740374
151,15062,0.10109896834406969,0.0,0,0.2574521067950863,0.0,0.2574521067950863,True,7.8125e-07,0.20276839983816797,5.861199471983127,0.12307776801753789
152,15062,0.10107348200421998,0.0,0,0.25744258602008363,0.0,0.25744258602008363,True,7.8125e-07,0.20276705380989726,5.852681025979109,0.12290168402250856
153,15062,0.10093429108062378,0.0,0,0.25739809496386584,0.0,0.25739809496386584,True,7.8125e-07,0.20276414351103128,5.851578020025045,0.12383655493613333
154,15062,0.10105865645786155,0.0,0,0.2573971973479282,0.0,0.2573971973479282,True,7.8125e-07,0.2027681055009088,5.841284891939722,0.12383168609812856
155,15062,0.10101676935013698,0.0,0,0.25736802986383456,0.0,0.25736802986383456,True,7.8125e-07,0.20276466411303287,5.85077660693787,0.12275607499759644
156,15062,0.1008885914986391,0.0,0,0.25738503581817174,0.0,0.25738503581817174,True,7.8125e-07,0.2027632850365607,5.851410191040486,0.12280462495982647
157,15062,0.10104226895678868,0.0,0,0.25738251680231594,0.0,0.25738251680231594,True,3.90625e-07,0.20276369184064588,5.840948235010728,0.12237356801051646
158,15062,0.10098869963350594,0.0,0,0.2574140254097137,0.0,0.2574140254097137,True,3.90625e-07,0.2027670219999436,5.848195830010809,0.12344300898257643
159,15062,0.10102927418557506,0.0,0,0.2574057367493091,0.0,0.2574057367493091,True,3.90625e-07,0.20276602125705542,5.8333436630200595,0.12301717302761972
160,15062,0.10097249749171879,0.0,0,0.257409418960762,0.0,0.257409418960762,True,3.90625e-07,0.20276844572724156,5.840383752016351,0.1228011449566111
161,15062,0.10104518645812657,0.0,0,0.2574066930551854,0.0,0.2574066930551854,True,3.90625e-07,0.2027682352639569,5.847549646045081,0.12293209391646087
162,15062,0.1009741174394732,0.0,0,0.2573932016136458,0.0,0.2573932016136458,True,3.90625e-07,0.20276574305031467,5.841422001016326,0.1230450919829309
163,15062,0.10100594591218279,0.0,0,0.257417533276449,0.0,0.257417533276449,True,3.90625e-07,0.20276805085890812,5.845601221080869,0.12326535792089999
164,15062,0.10101621118283274,0.0,0,0.25741379960586586,0.0,0.25741379960586586,True,1.953125e-07,0.20276779115233265,5.847086980007589,0.12297133007086813
165,15062,0.10097265439020212,0.0,0,0.2574088674233849,0.0,0.2574088674233849,True,1.953125e-07,0.20276704297792017,5.8502117519965395,0.12286124099045992
166,15062,0.10092758985471004,0.0,0,0.25741023695124127,0.0,0.25741023695124127,True,1.953125e-07,0.20276701097971644,5.846651753992774,0.12328959698788822
167,15062,0.10104782408633375,0.0,0,0.25741918953777265,0.0,0.25741918953777265,True,1.953125e-07,0.20276775669358016,5.849706656998023,0.1230180999264121
168,15062,0.10103062976484611,0.0,0,0.2574064701045619,0.0,0.2574064701045619,True,1.953125e-07,0.20276655076720856,5.849966033943929,0.12237156496848911
169,15062,0.10092969714621752,0.0,0,0.25740920467705625,0.0,0.25740920467705625,True,1.953125e-07,0.20276590682081214,5.8458571000956,0.12296323000919074
170,15062,0.10105360615535999,0.0,0,0.2574112634215772,0.0,0.2574112634215772,True,1.953125e-07,0.20276648148011947,5.854046427994035,0.12397053197491914
171,15062,0.10099971614844326,0.0,0,0.2574112682213842,0.0,0.2574112682213842,True,1e-07,0.20276649929425508,5.849669617018662,0.1230195090174675
172,15062,0.10098393434366054,0.0,0,0.2574078953029355,0.0,0.2574078953029355,True,1e-07,0.2027660987714955,5.846628914005123,0.12327859702054411
173,15062,0.10099065567357751,0.0,0,0.2574096806629115,0.0,0.2574096806629115,True,1e-07,0.2027662059750934,5.854300545994192,0.12360116501804441
174,15062,0.10090221632225012,0.0,0,0.25740984820897866,0.0,0.25740984820897866,True,1e-07,0.20276593881112978,5.847040566965006,0.12281656602863222
175,15062,0.10101280075500027,0.0,0,0.2574089510159103,0.0,0.2574089510159103,True,1e-07,0.20276625962605446,5.854888529982418,0.12285124603658915
176,15062,0.10106818340278498,0.0,0,0.25741188268137655,0.0,0.25741188268137655,True,1e-07,0.20276684880879647,5.857821543933824,0.12329655210487545
177,15062,0.10105228993921479,0.0,0,0.25741179400944886,0.0,0.25741179400944886,True,1e-07,0.20276658322558666,5.857993011944927,0.12569095205981284
178,15062,0.10099414685082427,0.0,0,0.2574087132803467,0.0,0.2574087132803467,True,1e-07,0.2027670005283951,5.891143098007888,0.12654100300278515
179,15062,0.10101867593303492,0.0,0,0.2574037460071928,0.0,0.2574037460071928,True,1e-07,0.20276630833312767,5.859163751010783,0.1235458810115233
180,15062,0.1010343650829078,0.0,0,0.25740484270517394,0.0,0.25740484270517394,True,1e-07,0.2027663621200465,5.878107473021373,0.1229125449899584
181,15062,0.10098971794613518,0.0,0,0.2574029196608955,0.0,0.2574029196608955,True,1e-07,0.20276587023918968,5.85703533096239,0.12337713199667633
182,15062,0.10099097251567592,0.0,0,0.25740900371838543,0.0,0.25740900371838543,True,1e-07,0.20276641097370784,5.830001101014204,0.11829862708691508
