ordinal,day_obs,build_used,branch,visits,pairs,first_mjd,last_mjd,mean_mjd,resid_rms_z5,corr_z5,resid_rms_z6,corr_z6,resid_rms_z7,corr_z7,resid_rms_z8,corr_z8,resid_rms_combined,corr_combined,cwfs_resid_rms_combined,cwfs_corr_combined,block_index
10,20250421,False,tarts,12,34385,60787.25065698495,60787.264541679295,60787.25752122881,0.126445797870912,0.2956496581386081,0.06495009816798039,0.6419789433639582,0.053750627107276926,0.6798083418917423,0.06897398084355434,0.41391976129293373,0.08344698166961217,0.5078391761718106,0.11825287273907734,0.4937300741598628,10
11,20250421,False,danish,12,34846,60787.26576459955,60787.27973196255,60787.27277387525,0.10415085645341927,0.5389245712447474,0.08283755071657467,0.724227572687265,0.09513818588007253,0.5649746815464961,0.10930911121705027,0.3139930986356951,0.09837329022188201,0.5355299810285509,0.09220943971026387,0.7483510510720451,11
11,20250421,False,tarts,12,34846,60787.26576459955,60787.27973196255,60787.27277387525,0.1009920267386175,0.4137991809607991,0.07027450691842624,0.5603287799884997,0.05985999098972222,0.595762219135608,0.07274019384312493,0.46194577209938453,0.07747943293066002,0.5079589880460729,0.1049058818267066,0.5071853061450562,11
12,20250421,False,danish,8,22943,60787.3155412906,60787.324449767446,60787.31998952897,0.10198633808443001,0.580084888444002,0.0959142991874772,0.6611544801572522,0.1016635728278766,0.5172641399842218,0.11318961779350005,0.24838787294097214,0.10337811369054879,0.501722845381612,0.10590931745246879,0.6999543634942766,12
12,20250421,False,tarts,8,22943,60787.3155412906,60787.324449767446,60787.31998952897,0.1552941961554671,0.18670270765930372,0.07814726826166365,0.7445076405385959,0.06434042913628794,0.5735148888649709,0.06755580494143681,0.6690715912014482,0.09864932906393771,0.5434492070660797,0.13162142540619265,0.5666551337244443,12
13,20250421,False,danish,12,33288,60787.3522989983,60787.366268575104,60787.359213860975,0.09184370847494021,0.6249950532127354,0.08554405807730428,0.7244276323698333,0.08378428837022801,0.6844211118570733,0.10727803178325654,0.3346369516268813,0.09257623309975127,0.5921201872666308,0.09547901946101145,0.72823520421069,13
13,20250421,False,tarts,12,33288,60787.3522989983,60787.366268575104,60787.359213860975,0.10995641154973074,0.40168649237151954,0.06452620863776086,0.6798417527318569,0.04858267336507196,0.6646792962258629,0.06753666597833005,0.5722423387467434,0.07611754305812721,0.5796124700189956,0.10897713971893197,0.5956423050628832,13
14,20250421,False,danish,8,21684,60787.367488043805,60787.376340382354,60787.37196035928,0.09487583668672896,0.6169232664825222,0.08748910971623056,0.7256687020875388,0.0949759913635915,0.5889308526303897,0.1133913109605427,0.2525248163345846,0.09815013632541857,0.5460119093837588,0.1046012324788856,0.6756950896418362,14
14,20250421,False,tarts,8,21684,60787.367488043805,60787.376340382354,60787.37196035928,0.10605624671112591,0.4292173321953751,0.06641889743713998,0.7230542165711509,0.05281756621634689,0.6626656852418801,0.06576328276316559,0.5905015056364709,0.07545512252992302,0.6013596849112193,0.10527825842699975,0.612515966133748,14
17,20250424,False,danish,7,19454,60790.31188350284,60790.3577396473,60790.33734953811,0.13724271723001621,0.5541671795958063,0.09671917145468185,0.614887713460005,0.0948331936232566,0.7066242825081308,0.0834914666984682,0.7259572767970377,0.10506464817411924,0.650409113090245,0.11506149377916244,0.730325451646489,15
17,20250424,False,tarts,7,19454,60790.31188350284,60790.3577396473,60790.33734953811,0.16214500711618282,0.17158018603007727,0.12271301431002757,0.43896441299229155,0.07333249007305738,0.6240737681169007,0.048998260478277635,0.5101255874762882,0.11082415220065096,0.4361859886538894,0.15681472524423332,0.4179065354735535,15
21,20250513,False,danish,12,32490,60809.2711303492,60809.2905501653,60809.2807635424,0.10875767853341434,0.5755315413677523,0.11920074865479395,0.5530102997319188,0.10384877330559619,0.4694156731727716,0.1436142266307143,0.2240921854309327,0.11984016952555612,0.4555124249258439,0.12907222529298482,0.42148216718203046,16
21,20250513,False,tarts,12,32490,60809.2711303492,60809.2905501653,60809.2807635424,0.08281947476667625,0.0787406789338055,0.09115386304187278,0.20885276124352328,0.06899429237762109,0.5213965222098452,0.05235692553364496,0.6570063154158229,0.07528205659403331,0.3664990694507492,0.10665915930503164,0.47487507955037955,16
22,20250513,False,danish,12,30742,60809.29225130336,60809.31195991676,60809.302208127134,0.10989797722083194,0.5663302877867352,0.10514691801269868,0.5819798276028982,0.11004466427902983,0.42303208042252527,0.14513475110825866,0.22024694663648872,0.11864586368721441,0.4478972856121618,0.13763800049284772,0.37995078709066665,17
22,20250513,False,tarts,12,30742,60809.29225130336,60809.31195991676,60809.302208127134,0.08951636345575009,-0.039860435616072,0.08094829274335434,0.363532506892636,0.07310787493004482,0.3339444071371537,0.05244051701679644,0.6411588789240508,0.07526714858784962,0.3246938393344421,0.10082945053007628,0.4766158324540802,17
23,20250520,False,danish,6,16953,60816.2251318283,60816.2571503544,60816.242218162464,0.0740102126897695,0.7606328289700439,0.08398328856938335,0.7588016596106353,0.06270268692316334,0.8665331570525919,0.08448359682430419,0.6591338636668127,0.0768111473372665,0.7612753773250209,0.08334337787591423,0.7879647463369042,18
23,20250520,False,tarts,6,16953,60816.2251318283,60816.2571503544,60816.242218162464,0.08445229008020556,0.3803526262371322,0.0700991575560265,0.6781710339756725,0.0401662340939786,0.6764609556853709,0.050352686183566656,0.5728819679957314,0.06362939681674039,0.5769666459734767,0.07672932558142162,0.6939288845301541,18
56,20250907,False,danish,12,32487,60926.077846902655,60926.0960648066,60926.08697959734,0.12377715755748785,0.5328690908621364,0.09455839255629377,0.6250501307401918,0.10865542036481932,0.6209306862963313,0.10843459077569605,0.49513471714694623,0.10934593635246531,0.5684961562614015,0.11338450819141822,0.7150072894649258,19
56,20250907,False,tarts,12,32487,60926.077846902655,60926.0960648066,60926.08697959734,0.10377072500957994,0.5377665429150423,0.07568378169983801,0.7021710908200665,0.06281232511734605,0.7301260997439349,0.06441106051673647,0.5632306317730361,0.07840690512470898,0.63332359131302,0.11176406830020803,0.6212048087720912,19
57,20250907,False,danish,12,32320,60926.09769522855,60926.11612403925,60926.10704023149,0.12132511635972094,0.5362152603248089,0.09228041750641866,0.6475331745221299,0.10715925165755127,0.6453265240683957,0.10678114258142173,0.5227591762852593,0.10737874200890403,0.5879585338001485,0.11249394169737612,0.7240773687554228,20
57,20250907,False,tarts,12,32320,60926.09769522855,60926.11612403925,60926.10704023149,0.08351322505130157,0.6580642162847267,0.07347783682578048,0.7113422427466557,0.05928719443186939,0.750308867944852,0.06090068407652873,0.6057301624572637,0.06999520699243772,0.6813613723583745,0.0954770438076431,0.7262322774256388,20
58,20250907,False,danish,11,31811,60926.12627861776,60926.1623383245,60926.14453719183,0.0957108510472617,0.668370788380721,0.0856642066278381,0.6691727946320245,0.08990620939893777,0.7348810325753729,0.08735537911596278,0.6928083513208755,0.08973991872955325,0.6913082417272484,0.10350905417641759,0.7203475458631636,21
58,20250907,False,tarts,11,31811,60926.12627861776,60926.1623383245,60926.14453719183,0.10865833807141392,0.5782892900478945,0.06048862418299733,0.728397896509477,0.06336169548598874,0.7491684812497157,0.05049789071749287,0.6237321824937123,0.07421295289531436,0.6698969625751998,0.09679539590723134,0.6988379743135869,21
62,20250912,False,danish,12,32860,60931.17049703405,60931.1945490021,60931.18079739193,0.14268147673569137,0.31438008066501666,0.13686664918850966,0.32832524577571626,0.12371695014707051,0.5084247486999186,0.14285377121934664,0.06998982694050034,0.13675120398816457,0.305279975520288,0.1237297261172285,0.601609961021882,22
62,20250912,False,tarts,12,32860,60931.17049703405,60931.1945490021,60931.18079739193,0.07604238268384608,0.3253539498418407,0.0832685829096779,0.31146438327470644,0.048352360096724514,0.5558591036441094,0.04463995513488703,0.47768323457501255,0.06528165359691504,0.4175901678339173,0.08469121232346587,0.5578520163374057,22
63,20250912,False,danish,12,32223,60931.19616023296,60931.22570672295,60931.21037607577,0.15029332062798817,0.28189333143527884,0.144525790260115,0.27617905457937797,0.12869190052839075,0.45523994875813345,0.14637420673978177,0.04521376340247115,0.1427084439828348,0.2646315245438154,0.126633798527669,0.5745929586526536,23
63,20250912,False,tarts,12,32223,60931.19616023296,60931.22570672295,60931.21037607577,0.07586724612904919,0.3278535809597784,0.0862980466995579,0.2789919450489388,0.046212138198212245,0.6166297472999812,0.040070784651394485,0.651925236904671,0.06508536970547586,0.4688501275533423,0.07667712285865391,0.5930747925387964,23
64,20250912,False,danish,9,26220,60931.2363811157,60931.262403130895,60931.25277675715,0.14427890423278522,0.29539024959356863,0.15056132053055984,0.20191669229426978,0.12713199278327178,0.47457415569116046,0.14060916626510298,0.1163990925619578,0.1409065245768737,0.27207004753523917,0.13086579746923213,0.5723891328855999,24
64,20250912,False,tarts,9,26220,60931.2363811157,60931.262403130895,60931.25277675715,0.0926943463522011,0.28248681430301315,0.09857936498709723,0.374978285994155,0.05872701260312554,0.6188922456816002,0.0571295877629685,0.47496417731554263,0.07909295931714709,0.4378303808235777,0.10301304700046635,0.5463414384065004,24
65,20250912,False,danish,9,25822,60931.27019307465,60931.2966820983,60931.27957064993,0.14723138131486854,0.2685101800005406,0.15917186892867102,0.15819342173738912,0.14020592398703635,0.42512882804565344,0.1407248798780355,0.14829858394989082,0.1470322723417179,0.2500327534333685,0.13818377480107047,0.5431243953512923,25
65,20250912,False,tarts,9,25822,60931.27019307465,60931.2966820983,60931.27957064993,0.10028395384974147,0.15602496043469402,0.10731611396441348,0.2610116181470097,0.07093045466154316,0.5872684211156087,0.067567374057083,0.438700617322146,0.0882752784640511,0.36075140425486457,0.09973110049116761,0.5067090523096363,25
66,20250912,False,danish,10,25954,60931.3244158376,60931.36184197465,60931.343282573755,0.14574862482427337,0.29393736688421795,0.14260483971321855,0.2524062349363957,0.12495119520203767,0.4494007594114544,0.12830138919762632,0.3002796937571455,0.13569529247569537,0.32400601374730337,0.13088523190252704,0.5407614349980535,26
66,20250912,False,tarts,10,25954,60931.3244158376,60931.36184197465,60931.343282573755,0.08594465002284457,0.2021349478998337,0.11332464654655079,0.11102084719658177,0.05076820537595164,0.5565133427827182,0.05019639074389628,0.48729025604755255,0.079570796626744,0.33923984848167155,0.09875368124695226,0.4753094743298763,26
72,20250921,False,danish,12,35408,60940.194509061,60940.21518806495,60940.204602543185,0.0705779470432706,0.7760442820164504,0.08159637591841488,0.6938770169423426,0.046003113425108745,0.9204127940462571,0.05937709348520584,0.8807601532668639,0.06572887654489516,0.8177735615679784,0.07742658474694612,0.7549964300141385,27
72,20250921,False,tarts,12,35408,60940.194509061,60940.21518806495,60940.204602543185,0.059775143020634705,0.7266339835551904,0.0867774937427011,0.5793088771398726,0.05576476270830567,0.5889992178051646,0.045112033856882436,0.4417050586302444,0.06373422452266132,0.584161784282618,0.07934223580253738,0.6798936701948182,27
73,20250921,False,danish,12,34999,60940.21683574845,60940.236810920105,60940.22691812677,0.0738733980350802,0.7524008478250094,0.07823515698898541,0.713285994218091,0.051069492568539085,0.8977221883853871,0.06414295946505011,0.8255641060891536,0.06763954288447645,0.7972432841294104,0.07853299772221584,0.7617202753379606,28
73,20250921,False,tarts,12,34999,60940.21683574845,60940.236810920105,60940.22691812677,0.05708984656717327,0.6975422590971443,0.08141009680509617,0.5443144454533992,0.05569529157469139,0.6387366888785012,0.03935641761843373,0.573435181579,0.060286291049924785,0.6135071437520112,0.07712722866141589,0.7124919918574627,28
78,20251026,False,danish,12,27348,60975.26545373325,60975.2842185715,60975.27482722996,0.08424877182159468,0.7188678409800454,0.07821647954320853,0.7610573541001883,0.05847748342057591,0.8649388931094164,0.07650117545512451,0.7333507679573844,0.07497952910428245,0.7695537140367587,0.08288447610609319,0.8025278947278662,29
78,20251026,False,tarts,12,27348,60975.26545373325,60975.2842185715,60975.27482722996,0.06294351562363402,0.5738559673409909,0.06095531500836835,0.6026574805773727,0.03816358468131562,0.6347557771369987,0.038768263906894446,0.6493786032451263,0.05156761112586717,0.6151619570751221,0.06362430123752254,0.7157043088990215,29
79,20251026,False,danish,12,32435,60975.3229562989,60975.34137822765,60975.33216642038,0.11148510017709515,0.5992509275483512,0.08943303574753354,0.6558481046136063,0.08779129978961295,0.7057191640830499,0.10985590613031551,0.4181886659928327,0.1002532142564254,0.59475171555946,0.08593526261751312,0.8412690609503516,30
79,20251026,False,tarts,12,32435,60975.3229562989,60975.34137822765,60975.33216642038,0.10767833938546545,0.7253689027081979,0.077963305183841,0.6105886939774987,0.06717230804934901,0.6325326088939733,0.06714796355296927,0.4765457624124567,0.08169129345589365,0.6112589919980316,0.09906547164181172,0.7037605395354358,30
80,20251027,False,danish,6,16399,60976.0745563073,60976.09587703355,60976.08517934915,0.1188735815823976,0.5413794503903642,0.0986947210886679,0.6373490934520838,0.0999124264065918,0.6239087324753928,0.10813469364296856,0.48805367697876284,0.1067089280340546,0.5726727383241509,0.10918216572252137,0.7045696841806978,31
80,20251027,False,tarts,6,16399,60976.0745563073,60976.09587703355,60976.08517934915,0.08728523631893176,0.6335842336938247,0.07858923929607214,0.5390293543742282,0.048820380015528506,0.56201007883399,0.06640428994031208,0.5373464191679939,0.07174249131394292,0.5679925215175092,0.08906175217564069,0.6753545564997199,31
85,20251107,False,danish,12,31672,60987.086158736696,60987.10644909125,60987.09629901234,0.1125451926940138,0.4915361849066407,0.11790796557218372,0.6277787650758399,0.0570224898377478,0.8711181326487049,0.10163499913118103,0.4610321631071538,0.10018725734792222,0.6128663114345848,0.09455954050944536,0.6985370971234682,32
85,20251107,False,tarts,12,31672,60987.086158736696,60987.10644909125,60987.09629901234,0.09870476848057444,0.5006057597828538,0.09987625978767792,0.538207794498296,0.05004460992595501,0.5638450700259064,0.04995900069166658,0.5448016165594205,0.07861021454418386,0.5368650602166192,0.1068168908516231,0.589405653052345,32
86,20251107,False,danish,12,31204,60987.1475216923,60987.167849336445,60987.15769787944,0.10635704514440365,0.4969779468557261,0.11399681901951192,0.6229026738448527,0.05168079121899634,0.8970666116131123,0.09557941903281982,0.5391308094739478,0.09501766325542968,0.6390195104469096,0.0893210585036693,0.7026934536833246,33
86,20251107,False,tarts,12,31204,60987.1475216923,60987.167849336445,60987.15769787944,0.0904306366805499,0.489259859419968,0.06060168759508279,0.7144615934123016,0.04427946884658476,0.4560608402724745,0.038167777315808005,0.6278825773850342,0.06178129809332759,0.5719162176224446,0.07736290549069127,0.6929128497113115,33
92,20251112,False,danish,12,34620,60992.306716787,60992.32723179375,60992.31696192536,0.05843797459021653,0.854588534399398,0.060708943183578966,0.8518746124190822,0.045879496514884106,0.9209362796200046,0.06527089219575481,0.8207042935719662,0.05802109578671132,0.8620259300026127,0.05138628302622739,0.892931295837866,34
92,20251112,False,tarts,12,34620,60992.306716787,60992.32723179375,60992.31696192536,0.05896552348701258,0.7517065175068791,0.06694676565781245,0.63719211595476,0.03884884452024287,0.7232373942572132,0.02883333076127624,0.8148380081108392,0.05074297014239178,0.7317435089574229,0.07138850694911299,0.7305734268466815,34
94,20251114,False,danish,12,35157,60994.3019223531,60994.3221660778,60994.31204404584,0.07852807867327946,0.7275946931757166,0.0777898182597231,0.7264165762958333,0.07436712629419719,0.7763564499751785,0.09369940578820918,0.5865557542036629,0.08143703562157403,0.7042308684125977,0.06634377650885107,0.8614283226429621,35
94,20251114,False,tarts,12,35157,60994.3019223531,60994.3221660778,60994.31204404584,0.05842869299380531,0.7279526031433994,0.05896547782950547,0.7107993880139087,0.03831063807919139,0.6554323249733293,0.04498631850099947,0.6282739232566359,0.05094681928966325,0.6806145598468183,0.06630841953798407,0.7510823520721818,35
117,20251219,False,danish,12,34574,61029.238876196,61029.259608592605,61029.24925316952,0.1325910907322201,0.2369364679395073,0.12222049782709907,0.217620624260179,0.08759952823217096,0.6991925146992423,0.12965493986175722,0.24171468085846703,0.11937580178549435,0.34886607193934893,0.0986551374940342,0.5946242443942668,36
117,20251219,False,tarts,12,34574,61029.238876196,61029.259608592605,61029.24925316952,0.08413358108125195,0.5858307838757758,0.08004699910594268,0.4683489068509434,0.043960704076443056,0.6747417861497402,0.05904878262105878,0.5222568671180062,0.06874824318364077,0.5627945859986164,0.09614971778293822,0.6446175603662241,36
122,20260315,True,danish,12,31650,61115.09671723195,61115.11601878335,61115.106376260745,0.08381203452401925,0.6772982668692107,0.10090063071312125,0.42661609877717804,0.07385718840358846,0.7716185429018155,0.10322664631861797,0.49082235004909286,0.09126338148243422,0.5915888146493243,0.0783517771835968,0.7530002389133637,37
122,20260315,True,tarts,12,31650,61115.09671723195,61115.11601878335,61115.106376260745,0.0690507937688583,0.7103466060691569,0.07600020003060583,0.5200996676491295,0.04402422837273048,0.7907349210075256,0.05431257057899326,0.39101894908416035,0.06211286205673095,0.6030500359524931,0.07632507249271561,0.756984291693931,37
123,20260315,True,danish,12,32650,61115.1379267094,61115.1572256458,61115.147564375635,0.08927105062949178,0.6258425667946357,0.09262839025018195,0.5490379388087394,0.07478478119887784,0.7771947395804846,0.09602050133737716,0.5473709705944627,0.08854665343320232,0.6248615539445805,0.06859676514238662,0.8177040107005189,38
123,20260315,True,tarts,12,32650,61115.1379267094,61115.1572256458,61115.147564375635,0.07396742008224023,0.7688986912023711,0.08216236455114928,0.34329085591704644,0.0392101795163314,0.7776984042541196,0.04075305481737127,0.6596417236656237,0.06208881347897774,0.6373824187597902,0.07868974533146664,0.7567596193149756,38
124,20260315,True,danish,12,33499,61115.1717464147,61115.1911029772,61115.18142286354,0.07276299844310662,0.7754606950735561,0.0579357511993696,0.859502780951632,0.050540902898126225,0.9007989040508322,0.07419510234553683,0.7577820388355107,0.06463416528293936,0.8233861047278828,0.0522548073022955,0.9247180600626035,39
124,20260315,True,tarts,12,33499,61115.1717464147,61115.1911029772,61115.18142286354,0.07384609368756061,0.765640273344908,0.06507324251894316,0.7336666728808087,0.03429522156330512,0.7900798167685982,0.048902898194603375,0.7432186630798107,0.05756611007951879,0.7581513565185314,0.07597537268204656,0.8261218423260415,39
125,20260315,True,danish,12,33728,61115.206018655546,61115.225336372896,61115.215684648974,0.0637903750785527,0.8294410777061997,0.05525390297451402,0.8738188916460237,0.048178431981211384,0.9122805852700169,0.06954766271712055,0.7900008103669306,0.059749988376906864,0.8513853412472927,0.051554344461769416,0.9369999720842195,40
125,20260315,True,tarts,12,33728,61115.206018655546,61115.225336372896,61115.215684648974,0.09476386029464018,0.6640353168168552,0.07554988584991648,0.640032243899599,0.07388422328805416,0.6837494022865664,0.03039762365059156,0.77214038660186,0.07257904043930236,0.6899893374012201,0.0962217415497795,0.7531632481837474,40
126,20260315,True,danish,12,33934,61115.235053558645,61115.25441342145,61115.24472043041,0.059321621906238645,0.846675922736406,0.05816337027495584,0.8634028148603533,0.0573874367226495,0.8801230923237927,0.06756428471318697,0.7986958603109663,0.06074595239546632,0.8472244225578797,0.057694756297270645,0.9189255705422108,41
126,20260315,True,tarts,12,33934,61115.235053558645,61115.25441342145,61115.24472043041,0.08734382897206049,0.6059664248451495,0.075957219522162,0.6605456511899555,0.04607510136211391,0.761271345476916,0.03999671372403166,0.788392654869794,0.06542380249437064,0.7040440190954538,0.08452285906016328,0.7494815822444345,41
127,20260316,True,danish,12,33496,61116.33744479445,61116.35684692905,61116.34714206338,0.0469245775063514,0.9080049499092544,0.04625972116553946,0.9097230623130523,0.029525696378981746,0.9681001067710124,0.027226002155109383,0.9725889603571463,0.038583998355784986,0.9396042698376164,0.046326093284854666,0.9151657371270102,42
127,20260316,True,tarts,12,33496,61116.33744479445,61116.35684692905,61116.34714206338,0.07081717011566796,0.7020267343163447,0.0611546871539548,0.815179068775068,0.03725538229098625,0.7540973230571935,0.02864929029020074,0.7502230942034818,0.0523538744694919,0.7553815550880218,0.059902410453725935,0.8510800928878159,42
128,20260316,True,danish,12,33762,61116.3654378386,61116.3848011515,61116.37511483671,0.04556033256024636,0.9196705792915677,0.03423860656562572,0.9547516793066105,0.02055067639600927,0.9855311114714502,0.02406083866735174,0.9795262032800242,0.03259325214007408,0.9598698933374131,0.041398250260530525,0.946319043403987,43
128,20260316,True,tarts,12,33762,61116.3654378386,61116.3848011515,61116.37511483671,0.08085983303846594,0.7181694581061282,0.07142251554451245,0.5681955743383333,0.044253715160497906,0.6250003708881109,0.04126497809876358,0.6855768664900375,0.06184795479381802,0.6492355674556525,0.0794317657166722,0.7427128238472802,43
129,20260316,True,danish,11,30941,61116.3936422444,61116.41134456195,61116.402497975316,0.03591569176887562,0.9681971827206118,0.04996101851981705,0.9590521461109071,0.03482731531219788,0.9766854699838052,0.036019784479570854,0.9748607386473389,0.039674951331363874,0.9696988843656658,0.04201945452698166,0.9553050863308687,44
129,20260316,True,tarts,11,30941,61116.3936422444,61116.41134456195,61116.402497975316,0.06370004126924766,0.7336568189326268,0.06757857311653066,0.8145217354122288,0.04837340217901544,0.5407784022288175,0.048867800282009106,0.6526268561852572,0.05777674001046018,0.6853959531897326,0.06414423671298304,0.7678712470282504,44
130,20260317,True,danish,12,33886,61117.06976520315,61117.08953039395,61117.079654309426,0.05920915847540316,0.9001740989859932,0.061271316788364234,0.9427189718505181,0.04636012958755779,0.934182992268958,0.05586097544446719,0.9136614751488846,0.05596786779333301,0.9226843845635885,0.06168818352638979,0.8867263268482843,45
130,20260317,True,tarts,12,33886,61117.06976520315,61117.08953039395,61117.079654309426,0.04950300404886424,0.8238409864964328,0.05947016647775845,0.7704617342782946,0.03767452246695586,0.8597445665911141,0.04957756152463864,0.684918380844319,0.04966022644077618,0.7847414170525401,0.06384607547529911,0.763656105523364,45
131,20260317,True,danish,12,33281,61117.10984590135,61117.1292315904,61117.11953747246,0.06868973191435798,0.9333165749805565,0.08801656804606323,0.9357211804857941,0.04429288995561106,0.9592679657373603,0.059282248670623205,0.9649534191675594,0.0669728314862436,0.9483147850928175,0.07519688489256986,0.9236849949267825,46
131,20260317,True,tarts,12,33281,61117.10984590135,61117.1292315904,61117.11953747246,0.07624574917683088,0.522157938382105,0.06987920831153521,0.7626146917051637,0.04487504763588696,0.6085024052120357,0.036677703916761256,0.7849968730910319,0.059278035322351624,0.6695679770975841,0.06984850969827867,0.7661294430089752,46
132,20260317,True,danish,12,34234,61117.138910638096,61117.1582558438,61117.14858911347,0.06439585632035658,0.9487804726864305,0.07015668845179164,0.9619558246681692,0.047324223971395754,0.9581167185263174,0.06481810837701783,0.9697601596182431,0.06226908661973335,0.95965329387479,0.06439032719653803,0.944131228575149,47
132,20260317,True,tarts,12,34234,61117.138910638096,61117.1582558438,61117.14858911347,0.06904239075424076,0.7788631607420753,0.07441068862439526,0.7776712957087202,0.042167934857234086,0.8395955531285887,0.05396663325086495,0.5639283767061533,0.061225677899830716,0.7400145965713844,0.07691821060257154,0.702335193352982,47
133,20260317,True,danish,12,34373,61117.1665936331,61117.1859326777,61117.17626925651,0.046073237107800286,0.9774128107499817,0.06858283472386911,0.9688742545246782,0.03684749775031257,0.9704923438404387,0.04473839846690708,0.9749355118432042,0.05046189350439641,0.9729287302395756,0.06008776425666903,0.970603740475096,48
133,20260317,True,tarts,12,34373,61117.1665936331,61117.1859326777,61117.17626925651,0.06189237859358066,0.7507262772515195,0.06728982117039453,0.8550588079234444,0.03903192547783049,0.7083825367865872,0.036188973447443484,0.7862465504291709,0.05289546191971831,0.7751035430976805,0.06774537678908238,0.7991158485953853,48
134,20260317,True,danish,12,34550,61117.19455196825,61117.21398815015,61117.20428548588,0.039150538709318686,0.9721799937623985,0.043962227289799684,0.9502180042844484,0.02634773711857998,0.9788716249473919,0.030999412936456305,0.9664537106578418,0.03577921520654345,0.9669308334130201,0.04693339072816201,0.956698483572907,49
134,20260317,True,tarts,12,34550,61117.19455196825,61117.21398815015,61117.20428548588,0.06979503329205022,0.7390071850326175,0.06142898754815342,0.854061504173788,0.058301055132540004,0.5904737417276644,0.03875419951393685,0.6401838788451711,0.05819314434055587,0.7059315774448103,0.07440685814089128,0.7414699197535177,49
135,20260317,True,danish,12,35763,61117.22462893105,61117.24394545905,61117.23428886031,0.03891663359335126,0.9545059527982644,0.036767301819157244,0.9611053053940684,0.03077892529242235,0.969358266486131,0.03359431808933818,0.956462794735984,0.03515060206932561,0.9603580798536119,0.04309216955089791,0.95279346815147,50
135,20260317,True,tarts,12,35763,61117.22462893105,61117.24394545905,61117.23428886031,0.058163323805876556,0.8011966260515503,0.06845997724586367,0.5573703408610013,0.04013231250904619,0.6440989632046522,0.03807945927877767,0.7348218800086873,0.05275032807229555,0.6843719525314728,0.059229831778600105,0.7472801011713937,50
136,20260324,True,danish,12,34597,61124.06039432875,61124.0797584868,61124.07007366351,0.07866677464396292,0.8032195685900518,0.06670629131697245,0.9163820806227386,0.051875126235621655,0.9216445861491384,0.035152030847529124,0.960432783079269,0.060342532116277985,0.9004197546102994,0.07443282028782965,0.8595594910114648,51
136,20260324,True,tarts,12,34597,61124.06039432875,61124.0797584868,61124.07007366351,0.07372268572699633,0.6052231217228973,0.06747940633615891,0.8202284862743715,0.058910863896724806,0.5963043264956058,0.053050336072657835,0.8095234433615928,0.06378348672023638,0.7078198444636169,0.07795000397480305,0.7452951889837115,51
137,20260324,True,danish,9,25935,61124.0840036119,61124.0980957322,61124.091047169095,0.061934903665122866,0.9071356799448327,0.06041200515061205,0.9228204403190381,0.04431692297741361,0.948192947889869,0.039384700622065796,0.9789117907575181,0.05244207986817787,0.9392652147278144,0.05865786933329735,0.9207031041313991,52
137,20260324,True,tarts,9,25935,61124.0840036119,61124.0980957322,61124.091047169095,0.08118411104718179,0.6706276885721406,0.08080221456515449,0.7714318557453653,0.04565950099516993,0.7149432748443337,0.06011140687643711,0.7471118018312647,0.06858941068588303,0.7260286552482761,0.08479238087204174,0.8057081850187439,52
138,20260325,False,danish,18,52109,61125.0860316832,61125.1159735658,61125.10129668805,0.07198940959127013,0.8266569623651561,0.05176535584741311,0.888373604798472,0.054136961514601685,0.8867668382569542,0.06719230879583266,0.8123460378472738,0.06186223428445047,0.8535358608169641,0.06302842880825679,0.9042615033375562,53
138,20260325,False,tarts,18,52109,61125.0860316832,61125.1159735658,61125.10129668805,0.06947661714025793,0.7024507425063979,0.055798171181455275,0.8124359622002035,0.04280568440473876,0.6403551070442762,0.03076988588825962,0.8446271553548123,0.05176762678398436,0.7499672417764225,0.06547469481054931,0.7810795436311968,53
139,20260325,False,danish,12,34951,61125.1419292701,61125.1614162543,61125.15168126187,0.07353082575161968,0.7807761097671313,0.05960656167965369,0.8498807794739776,0.05886990812052665,0.8638080505187141,0.08183482198112167,0.6897564072482426,0.06914175421152283,0.7960553367520165,0.05968556743248176,0.898590697256679,54
139,20260325,False,tarts,12,34951,61125.1419292701,61125.1614162543,61125.15168126187,0.06670730858853469,0.7824187085706891,0.05902492698334764,0.7740208411183843,0.043344938465939196,0.6971376486778362,0.04945672101595887,0.7473890769534254,0.05535918615907833,0.7502415688300837,0.07092102969558114,0.788252210043646,54
140,20260325,False,danish,12,34095,61125.1635024264,61125.1828957814,61125.17318899094,0.0853498834990754,0.7014022457003415,0.07329111923705141,0.7620796596885526,0.0721732875268863,0.7894852805717499,0.09391969456798055,0.5676946841250295,0.08167937810810447,0.7051654675214184,0.06307358994025727,0.8852191643668919,55
140,20260325,False,tarts,12,34095,61125.1635024264,61125.1828957814,61125.17318899094,0.0796493984404043,0.756433591326328,0.05673204194697151,0.8125902115916521,0.04862158867285792,0.6506766511613509,0.04803925089057957,0.7218007784303997,0.05965395998295471,0.7353753081274327,0.08132733591822139,0.7664649731346019,55
141,20260325,False,danish,12,36058,61125.2929618313,61125.31233676545,61125.30265990183,0.07377941755750098,0.7624266649975546,0.06081280508653379,0.8410525712125896,0.062109876667722545,0.8512473028961808,0.0800427923154805,0.700031155461586,0.06965286264568686,0.7886894236419777,0.06521622135364845,0.8740547297549167,56
